index,question_id,question_language,question_tom_type,question_tom_order,question_type,answer_correct,content,is_correct,has_correct_reasoning,is_beyond_scope,has_grammatical_error,needs_debating
96,5_EN,English,Belief,1,Closed-ended,box,John thinks that the cat is in the chest.,FALSE,,,,
97,5_EN,English,Belief,1,Closed-ended,box,"John thinks that the cat is in the glass chest, because that is where he left it before going to school. He is not aware of the actions taken by Mark after he left.",FALSE,FALSE,,,
98,5_EN,English,Belief,1,Closed-ended,box,John thinks that the cat is in the basket.,FALSE,,,,
99,5_EN,English,Belief,1,Closed-ended,box,basket.,FALSE,,,,
100,5_TR-1,Turkish,Belief,1,Closed-ended,sepetin,Can kedinin sepetin içinde olduğunu düşünüyor.,TRUE,,,,
101,5_TR-1,Turkish,Belief,1,Closed-ended,sepetin,Can kedinin sepet içinde olduğunu düşünüyor.,TRUE,,,,
102,5_TR-1,Turkish,Belief,1,Closed-ended,kutunun,Can kedinin sepetin içinde olduğunu düşünüyor.,FALSE,,,,
103,5_TR-1,Turkish,Belief,1,Closed-ended,kutunun,Can kedinin sepet içinde olduğunu düşünüyor.,FALSE,,,,
104,5_TR-2,Turkish,Belief,1,Closed-ended,sepetin,Can kedinin sepetin içinde olduğunu zannediyor.,TRUE,,,,
105,5_TR-2,Turkish,Belief,1,Closed-ended,sepetin,Can kedinin sepet içinde olduğunu zannediyor.,TRUE,,,,
106,5_TR-2,Turkish,Belief,1,Closed-ended,kutunun,Can kedinin sepetin içinde olduğunu zannediyor.,FALSE,,,,
107,5_TR-2,Turkish,Belief,1,Closed-ended,kutunun,Can kedinin kutunun içinde olduğunu zannediyor.,TRUE,,,,
108,5_TR-2,Turkish,Belief,1,Closed-ended,kutunun,Can kedinin sepet içinde olduğunu zannediyor.,FALSE,,,,
109,6_EN,English,Action,1,Closed-ended,basket,John will look for the cat in the basket.,TRUE,,,,
110,6_EN,English,Action,1,Closed-ended,basket,basket.,TRUE,,,,
111,6_EN,English,Action,1,Closed-ended,box,"John will look for the cat in the glass chest, as that is where he left it before he went to school.",FALSE,FALSE,,,
112,6_EN,English,Action,1,Closed-ended,box,chest.,FALSE,,,,
113,6_EN,English,Action,1,Closed-ended,box,John will look for the cat in the chest.,FALSE,,,,
114,6_EN,English,Action,1,Closed-ended,box,John will look for the cat in the basket.,FALSE,,,,
115,6_EN,English,Action,1,Closed-ended,box,basket.,FALSE,,,,
116,6_TR,Turkish,Action,1,Closed-ended,sepetin,Can kediyi sepetin içinde arayacak.,TRUE,,,,
117,6_TR,Turkish,Action,1,Closed-ended,kutunun,Can kediyi sepetin içinde arayacak.,FALSE,,,,
118,6_TR,Turkish,Action,1,Closed-ended,kutunun,Can kediyi sepet içinde arayacak.,FALSE,,,,
119,6_TR,Turkish,Action,1,Closed-ended,kutunun,Can kediyi kutu içinde arayacak.,TRUE,,,,
120,5_EN/2B,English,Belief,1,Closed-ended,box,John thinks that the cat is on the basket.,FALSE,,,,
121,5_TR-1/2B,Turkish,Belief,1,Closed-ended,kutunun,Can kedinin sepetin üstünde olduğunu düşünüyor.,FALSE,,,,
122,5_TR-2/2B,Turkish,Belief,1,Closed-ended,kutunun,Can kedinin sepetin üstünde olduğunu zannediyor.,FALSE,,,,
123,6_EN/2B,English,Action,1,Closed-ended,box,"John will look for the cat on the basket, as that is where he left it before he went to school.",FALSE,FALSE,,,
124,6_EN/2B,English,Action,1,Closed-ended,box,basket.,FALSE,,,,
125,6_TR/2B,Turkish,Action,1,Closed-ended,kutunun,Can kediyi sepetin üstünde arayacak.,FALSE,,,,
126,5_EN/2D,English,Belief,1,Closed-ended,box,Mark thinks that the cat is in the basket.,FALSE,,,,
127,5_EN/2D,English,Belief,1,Closed-ended,box,"Mark thinks that the cat is in the basket. However, since Mark was the one who moved the cat from the basket to the box before he left for work, and he is not aware of any changes that might have occurred after he left, he would actually know that the cat is in the box. Therefore, it seems there might be a mistake in the statement. If Mark is not aware of any further changes, he should think the cat is in the box, not the basket.",FALSE,TRUE,TRUE,,TRUE
128,5_EN/2D,English,Belief,1,Closed-ended,box,"Based on the information provided, Mark thinks that the cat is in the box, because that is where he put it before he left for work. He is not aware that any changes have occurred in the room after he left.",TRUE,,,,
129,5_EN/2D,English,Belief,1,Closed-ended,box,"Mark thinks that the cat is in the basket. However, since Mark was the one who moved the cat from the basket to the box before he left for work, and he is not aware of any changes that might have occurred after he left, he would actually expect the cat to be in the box upon his return.",FALSE,TRUE,,,TRUE
130,5_EN/2D,English,Belief,1,Closed-ended,box,"Mark thinks that the cat is in the basket. However, since Mark was the one who moved the cat from the basket to the box before he left for work, and he is not aware of any changes that might have occurred after he left, he would actually expect the cat to be in the box. Therefore, Mark thinks that the cat is in the box.",FALSE,TRUE,,,TRUE
131,5_EN/2D,English,Belief,1,Closed-ended,box,"Mark thinks that the cat is in the basket. However, since Mark was the one who moved the cat from the basket to the box before he left for work, and he is not aware of any changes that might have occurred after he left, he would actually know that the cat is in the box. Therefore, it seems there might be a mistake in the scenario as presented. If Mark is not aware of any further changes, he would expect the cat to be in the box, not the basket.",FALSE,TRUE,TRUE,,TRUE
132,5_EN/2D,English,Belief,1,Closed-ended,box,"Based on the information provided, Mark thinks that the cat is in the basket, because that is where he last saw the cat before he left for work. He is not aware that the cat was moved to the box after he left.",FALSE,FALSE,,,TRUE
133,5_TR-1/2D,Turkish,Belief,1,Closed-ended,kutunun,Mehmet kedinin kutunun içinde olduğunu düşünüyor.,TRUE,,,,TRUE
134,5_TR-1/2D,Turkish,Belief,1,Closed-ended,kutunun,Mehmet kedinin kutu içinde olduğunu düşünüyor.,TRUE,,,,
135,5_TR-1/2D,Turkish,Belief,1,Closed-ended,kutunun,"Mehmet kedinin kutu içinde olduğunu düşünüyor. Çünkü Mehmet, Can odadan ayrıldıktan sonra kediyi sepetten çıkarıp kutuya koymuştu ve bu durumdan Can'ın haberi yok.",TRUE,TRUE,,,TRUE
136,5_TR-1/2D,Turkish,Belief,1,Closed-ended,kutunun,Mehmet kedinin sepetin içinde olduğunu düşünüyor.,FALSE,,,,
137,5_TR-1/2D,Turkish,Belief,1,Closed-ended,kutunun,"Mehmet kedinin sepetin içinde olduğunu düşünüyor. Çünkü Mehmet, Can'ın kediyi sepete koyduğunu gördü ve o odadan ayrıldıktan sonra olanları bilmiyor.",FALSE,FALSE,,,
138,5_TR-2/2D,Turkish,Belief,1,Closed-ended,kutunun,Mehmet kedinin kutunun içinde olduğunu zannediyor.,TRUE,,,,
139,5_TR-2/2D,Turkish,Belief,1,Closed-ended,kutunun,Mehmet kedinin kutu içinde olduğunu zannediyor.,TRUE,,,,
140,5_TR-2/2D,Turkish,Belief,1,Closed-ended,kutunun,"Mehmet kedinin kutu içinde olduğunu zannediyor. Çünkü Mehmet, Can odadan ayrıldıktan sonra kediyi sepetten çıkarıp kutuya koymuştu ve bu durumu sadece Mehmet biliyor. Can ve Mehmet odaya geri döndüklerinde, Mehmet'in kedinin nerede olduğu hakkındaki son bilgisi kutunun içinde olduğu yönündedir.",TRUE,TRUE,,,
141,5_TR-2/2D,Turkish,Belief,1,Closed-ended,kutunun,"Mehmet kedinin kutu içinde olduğunu zannediyor. Çünkü Mehmet, Can odadan ayrıldıktan sonra kediyi sepetten çıkarıp kutuya koymuştu ve bu durumu Can bilmiyor.",TRUE,TRUE,,,TRUE
142,5_TR-2/2D,Turkish,Belief,1,Closed-ended,kutunun,"Mehmet kedinin kutu içinde olduğunu zannediyor. Çünkü Mehmet, Can odadan ayrıldıktan sonra kediyi sepetten çıkarıp kutuya koymuştu ve olayların sonrasında olan bitenden habersizdi.",TRUE,TRUE,,,TRUE
143,6_EN/2D,English,Action,1,Closed-ended,box,Mark will look for the cat in the basket.,FALSE,,,,
144,6_EN/2D,English,Action,1,Closed-ended,box,Mark will look for the cat in the box.,TRUE,,,,
145,6_TR/2D,Turkish,Action,1,Closed-ended,kutunun,Mehmet kediyi kutunun içinde arayacak.,TRUE,,,,
146,6_TR/2D,Turkish,Action,1,Closed-ended,kutunun,Mehmet kediyi kutu içinde arayacak.,TRUE,,,,
147,6_TR/2D,Turkish,Action,1,Closed-ended,kutunun,Mehmet kediyi sepet içinde arayacak.,FALSE,,,,
148,1_TR-3,Turkish,Belief,1,Closed-ended,çikolata,Ezgi torbanın çikolata dolu olduğunu sanıyor.,TRUE,,,,
149,1_TR-3,Turkish,Belief,1,Closed-ended,çikolata,"Ezgi torbanın ""çikolata"" dolu olduğunu sanıyor.",TRUE,,,,
150,1_TR-3,Turkish,Belief,1,Closed-ended,çikolata,Ezgi torbanın **çikolata** dolu olduğunu sanıyor.,TRUE,,,,
151,1_TR-3,Turkish,Belief,1,Closed-ended,patlamış mısır,Ezgi torbanın çikolata dolu olduğunu sanıyor.,FALSE,,,,
152,1_TR-3,Turkish,Belief,1,Closed-ended,patlamış mısır,"Ezgi torbanın ""çikolata"" dolu olduğunu sanıyor.",FALSE,,,,
153,1_TR-3,Turkish,Belief,1,Closed-ended,belirsizlik,"Ezgi etikete bakıyor ancak okuyamıyor. Bu nedenle, Ezgi poşetin içinde ne olduğunu etiketten anlayamaz. Dolayısıyla, Ezgi poşetin içinde ne olduğunu sadece etikete bakarak bilemez. Ancak sorunuzda bir yanıt bekleniyorsa, verilen bilgilere göre Ezgi poşetin içinde ""çikolata"" olduğunu sanıyor olabilir, çünkü poşetin üzerindeki etiket ""çikolata"" yazıyor. Ancak bu, Ezgi'nin okuyamadığı varsayımıyla çelişir. Bu durumda, Ezgi'nin poşetin içinde ne olduğunu sadece tahmin edebileceğini söyleyebiliriz.",TRUE,TRUE,,,TRUE
154,1_TR-3,Turkish,Belief,1,Closed-ended,belirsizlik,Ezgi torbanın çikolata dolu olduğunu sanıyor.,FALSE,,,,
155,1_TR-3,Turkish,Belief,1,Closed-ended,belirsizlik,"Ezgi etikete bakıyor ancak okuyamıyor. Bu nedenle, Ezgi poşetin içinde ne olduğunu etiketten anlayamaz. Dolayısıyla, Ezgi poşetin içinde ne olduğunu sadece etikete bakarak tahmin edemez. Bu durumda, sorunun cevabını vermek mümkün değil çünkü Ezgi'nin poşetin içinde ne olduğunu düşündüğüne dair bir bilgi verilmemiş.",TRUE,TRUE,,,
156,1_TR-3,Turkish,Belief,1,Closed-ended,belirsizlik,"Ezgi okuyamadığı için etikette ne yazdığını anlayamaz. Dolayısıyla, Ezgi torbanın ne ile dolu olduğunu etikete bakarak anlayamaz. Ancak, poşetin içinde ne olduğunu hissederek veya koklayarak tahmin edebilir. Verilen bilgilere göre, Ezgi'nin torbanın içinde ne olduğunu sadece etikete bakarak tahmin etmesi mümkün değildir. Bu nedenle, Ezgi torbanın içinde ne olduğunu sanıyor olamaz.",TRUE,TRUE,TRUE,,
157,1_TR-3,Turkish,Belief,1,Closed-ended,belirsizlik,"Ezgi etikete bakıyor ancak okuyamıyor. Bu nedenle, Ezgi poşetin içinde ne olduğunu etiketten anlayamaz. Dolayısıyla, Ezgi poşetin içinde ne olduğunu sadece etikete bakarak tahmin edemez. Bu durumda, sorunun cevabını vermek mümkün değil çünkü Ezgi'nin poşetin içinde ne olduğunu düşündüğüne dair yeterli bilgi yok.",TRUE,TRUE,,,
158,1_TR-3,Turkish,Belief,1,Closed-ended,belirsizlik,"Ezgi okuyamadığı için etikette ne yazdığını anlayamaz. Dolayısıyla, Ezgi torbanın ne ile dolu olduğunu etiketten anlayamaz. Ancak, poşetin içinde ne olduğunu hissederek veya koklayarak tahmin edebilir. Verilen bilgilere göre Ezgi'nin torbanın içinde ne olduğunu sadece etikete bakarak tahmin etmesi mümkün değildir. Bu nedenle, Ezgi torbanın {ne dolu olduğunu sanıyor} sorusuna net bir cevap verilemez.",TRUE,TRUE,TRUE,,
159,1_TR-3,Turkish,Belief,1,Closed-ended,belirsizlik,"Ezgi etikete bakıyor ancak okuyamıyor. Bu nedenle, Ezgi torbanın içinde ne olduğunu etiketten anlayamaz. Dolayısıyla, Ezgi torbanın içinde ne olduğunu sadece etikete bakarak tahmin edemez. Ancak sorunuzda bir yanıt formatı belirtmişsiniz: ""{CEVAP}"". Eğer bu, doldurulması gereken bir boşluk ise ve Ezgi'nin etikette yazanı okuyamadığı halde bir tahminde bulunmasını istiyorsanız, bu durumda sorunuzun mantığına göre bir yanıt veremem çünkü Ezgi'nin okuma bilgisi olmadığı belirtilmiş. Dolayısıyla, Ezgi torbanın içinde ne olduğunu sanmıyor, çünkü okuyamıyor ve içini göremiyor.",TRUE,TRUE,,,
160,1_TR-3,Turkish,Belief,1,Closed-ended,patlamış mısır,"Ezgi torbanın patlamış mısır dolu olduğunu sanıyor. Ancak etiket yanlışlıkla poşetin içinde çikolata olduğunu belirttiği için, eğer Ezgi sadece etikete güvenirse, poşetin içinde çikolata olduğunu sanabilir. Ancak soruda belirtildiği üzere Ezgi poşeti doldurduğu için ve içinde çikolata olmadığını biliyor olmalıdır. Bu nedenle, Ezgi torbanın patlamış mısır dolu olduğunu biliyor olacaktır.",TRUE,TRUE,,,TRUE
161,1_TR-3,Turkish,Belief,1,Closed-ended,patlamış mısır,"Ezgi torbanın patlamış mısır dolu olduğunu sanıyor. Ancak etiket yanlışlıkla poşetin içinde çikolata olduğunu belirtiyor. Bu durumda, Ezgi'nin etiketi okumasına rağmen, poşeti kendisinin doldurduğunu ve içinde çikolata olmadığını bildiğini varsayarsak, Ezgi torbanın patlamış mısır dolu olduğunu biliyor olacaktır. Ancak, eğer Ezgi etikete güvenirse ve kendi gözlemine güvenmezse, yanlışlıkla torbanın çikolata dolu olduğunu sanabilir. Bu durumda, sorunun bağlamına göre cevap değişebilir. Ancak verilen bilgilere göre, Ezgi torbanın patlamış mısır dolu olduğunu biliyor olmalıdır.",TRUE,TRUE,,,
162,1_TR-3,Turkish,Belief,1,Closed-ended,patlamış mısır,"Ezgi torbanın patlamış mısır dolu olduğunu sanıyor. Ancak etiket yanıltıcı olduğu için, eğer etikete güvenirse, poşetin içinde çikolata olduğunu sanabilir.",TRUE,TRUE,TRUE,,TRUE
163,1_TR-3,Turkish,Belief,1,Closed-ended,patlamış mısır,"Ezgi torbanın patlamış mısır dolu olduğunu sanıyor. Çünkü poşeti kendisi patlamış mısır ile doldurmuş ve ağzını kapatmıştır. Etiketin yanlış bilgi içermesi, Ezgi'nin poşetin içeriğini yanlış sanmasına neden olmaz, çünkü o poşeti doldurduğunu ve içinde çikolata olmadığını biliyor.",TRUE,TRUE,,,
164,1_TR-3,Turkish,Belief,1,Closed-ended,patlamış mısır,Ezgi torbanın patlamış mısır dolu olduğunu sanıyor.,TRUE,,,,
165,1_TR-3,Turkish,Belief,1,Closed-ended,patlamış mısır,"Ezgi torbanın patlamış mısır dolu olduğunu sanıyor. Ancak etiket yanıltıcı olduğu için, eğer etikete güvenirse, torbanın içinde çikolata olduğunu sanabilir.",TRUE,TRUE,TRUE,,TRUE
166,1_TR-3,Turkish,Belief,1,Closed-ended,patlamış mısır,"Ezgi torbanın patlamış mısır dolu olduğunu sanıyor. Ancak etiket yanlışlıkla poşetin içinde çikolata olduğunu belirttiği için, eğer Ezgi sadece etikete güvenirse, poşetin içinde çikolata olduğunu sanabilir. Ancak soruda belirtildiğine göre Ezgi poşeti doldurduğu için ve içinde çikolata olmadığını biliyor olmalıdır. Dolayısıyla, Ezgi torbanın patlamış mısır dolu olduğunu biliyor olacaktır.",TRUE,TRUE,,TRUE,
167,5_TR-3,Turkish,Thought,1,Closed-ended,sepetin,Can kedinin sepet içinde olduğunu sanıyor.,TRUE,,,,
168,5_TR-3,Turkish,Thought,1,Closed-ended,sepetin,Can kedinin sepetin içinde olduğunu sanıyor.,TRUE,,,,
169,5_TR-3,Turkish,Thought,1,Closed-ended,kutunun,Can kedinin sepetin içinde olduğunu sanıyor.,FALSE,,,,
