,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_3_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
93,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9INSg7R0pZp5XXM62zhB1xDLEqLaZ,length,0,2,-9.014684e-06,2,-9.014684e-06,**,-11.800553,"
",-14.614934,1,-14.758019,E,-14.926467, ,-16.552813,İ,-16.827152,Ç,-17.031496,`,-17.098501,3,-17.130676,Et,-17.514128,\(,-17.765242,Po,-18.017017,"""",-18.579374,```,-18.657194,Bu,-18.80194,*,-18.82508,\[,-18.932323,"

",-18.979628,0,-19.005548,2,assistant,1714167118,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,71,,,,,,,,,,,,,,
94,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9INSgU0QMtzGOlmSKvusYi7xuEuMb,length,0,2,-7.3861476e-05,2,-7.3861476e-05,1,-9.519141,"
",-15.057656,3,-16.994482,**,-17.012285,E,-17.706419,Ç,-19.068228, ,-19.457447,İ,-20.10444,"

",-20.448973,ç,-21.117798,4,-21.297209,​,-21.32682,-,-21.726927,B,-21.89953,Bu,-22.227104,Sorry,-22.238514,C,-22.351461,Ö,-22.449202,Se,-22.611132,2,assistant,1714167118,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,296,297,71,,,,,,,,,,,,,,
95,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9INSh8KnY6AzmvNjF3EcNn8mOgXGU,length,0,1,0.0,1,0.0,2,-17.991802,**,-18.106209,"
",-18.622025, ,-19.65288,İ,-21.125956,"

",-22.517256,3,-22.589823,-,-23.16805,​,-23.74096,Sorry,-23.976362,１,-24.122059,E,-24.14005,I,-24.235989,"""",-24.56179,   ,-24.724777,***,-24.757597,₁,-24.778664,​​,-24.941298,`,-25.070766,1,assistant,1714167119,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,380,381,71,,,,,,,,,,,,,,
96,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9INSioBFuhwvI7dr5ex4I4kiu2nxD,length,0,3,-0.22700353,3,-0.22700353,2,-1.5960412,1,-7.8930097,E,-11.551973,"
",-13.79722,**,-14.840288,Since,-16.462786,Po,-16.579153,Et,-17.379114,Bel,-17.818604,Ç,-17.87061, ,-18.057692,"""E",-18.113811,[E,-18.26615,\(,-18.90174,İ,-18.980637,Bu,-19.129232,>E,-19.307775,"

",-19.366991,P,-19.412333,3,assistant,1714167120,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,72,,,,,,,,,,,,,,
97,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9INSijIPPYkxi517dvaH0Dn6qtVgt,length,0,2,-0.273194,2,-0.273194,1,-1.4330755,3,-7.6428227,E,-13.668145,"
",-17.142046,İ,-17.629478,Bel,-17.637135,**,-18.006107,Ç,-18.269295,4,-18.540619,Since,-18.621027,Bu,-19.00993, ,-19.15755,ç,-19.965672,Ek,-20.129108,{,-20.224537,Ö,-20.290474,B,-20.294275,I,-20.296162,C,-20.345976,2,assistant,1714167120,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,299,300,72,,,,,,,,,,,,,,
98,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9INSjF59sygbFHoa5jK6j4ABGdgaf,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-15.99988,**,-18.513851,"
",-20.01875, ,-20.356884,3,-20.597492,İ,-21.19056,Sorry,-21.82433,"

",-23.728254,I,-24.008898,E,-24.090363,１,-24.120646,-,-24.604671,,-24.74551,Bu,-24.752514,₁,-25.019943,Ö,-25.121048,A,-25.281906,​,-25.301245,`,-25.443352,1,assistant,1714167121,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,383,384,72,,,,,,,,,,,,,,
99,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9INSjBpMn8YeZwzdgSE31X7nn9BfY,length,0,1,-0.031882804,1,-0.031882804,2,-3.4616313,E,-14.303389,**,-14.331863,"
",-17.079138, ,-17.59999,3,-17.744972,Ç,-17.838911,İ,-17.884535,0,-18.918327,`,-19.339544,\(,-19.379965,ç,-19.719883,Po,-20.180325,Pat,-20.452408,B,-20.777714,4,-20.934948,I,-21.001595,C,-21.054897,```,-21.147743,1,assistant,1714167121,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,272,273,73,,,,,,,,,,,,,,
100,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9INSk6zZfBsnVr5O1qX7oQdEeORIF,length,0,1,-0.07012271,1,-0.07012271,2,-2.6923685,E,-15.846194,"
",-17.312555,3,-17.991135,İ,-19.499674,**,-19.793192, ,-20.866623,Ç,-21.710045,4,-22.033245,"

",-22.37344,B,-22.404268,Bu,-22.533535,0,-22.572308,I,-22.916739,-,-23.002138,Ö,-23.083668,T,-23.096363,D,-23.229618,P,-23.430302,1,assistant,1714167122,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,350,351,73,,,,,,,,,,,,,,
101,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9INSlZYxudfE8IvMIHRwxkWNWBW55,length,0,1,-1.27099975e-05,1,-1.27099975e-05,2,-11.278508,İ,-19.35481,"
",-19.427315,**,-19.467941, ,-19.602257,3,-20.121912,I,-22.302809,E,-22.59543,１,-22.97431,​,-23.184006,"

",-23.246344,-,-23.483364,4,-23.485376,Sorry,-23.625126,ı,-24.006798,The,-24.05905,Bu,-24.130926,0,-24.13471,,-24.228907,1,assistant,1714167123,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,434,435,73,,,,,,,,,,,,,,
102,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9INSmCxarGpr7i0nZOnQHdoPfLgnX,length,0,2,-2.7372049e-05,2,-2.7372049e-05,1,-11.4363165,**,-11.8879175,Et,-12.355979,E,-12.476081,"
",-13.880706,Po,-16.371208,3,-16.427057, ,-17.07729,`,-17.086464,İ,-17.175068,Bu,-17.871347,Y,-17.92574,\(,-18.0745,Ç,-18.335014,```,-18.370218,The,-18.46106,[,-18.526413,C,-18.608078,"""",-18.655563,2,assistant,1714167124,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,74,,,,,,,,,,,,,,
103,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9INSmGnu7Sf0CwumH9dSucIMcGObL,length,0,2,-6.778209e-05,2,-6.778209e-05,1,-9.602756,"
",-16.451672,E,-16.81549,**,-18.283234,3,-19.275835, ,-20.639595,​,-21.937416,"

",-22.219635,Ç,-22.22006,İ,-22.39708,２,-22.775898,B,-22.819315,Et,-22.884567,C,-23.159071,Se,-23.262743,-,-23.279884,4,-23.342445,Bu,-23.4608,​​,-23.59261,2,assistant,1714167124,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,287,288,74,,,,,,,,,,,,,,
104,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9INSn28cJbm5ybURjKGjz7etM2HHW,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-15.677664,**,-17.614677, ,-19.294365,"
",-19.301132,3,-20.968943,E,-21.151009,İ,-21.29256,-,-22.879494,Sorry,-22.944921,"

",-22.96326,I,-23.461895,１,-23.521969,***,-23.954224,4,-24.167686,₁,-24.382202,​,-24.397778,,-24.432266,   ,-24.48145,"""",-24.50499,1,assistant,1714167125,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,371,372,74,,,,,,,,,,,,,,
105,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9INSpKk09csNP7hMpy07cbSm1YLNT,length,0,2,-5.5577775e-06,2,-5.5577775e-06,**,-12.116854,John,-17.13703,"
",-17.616161,`,-17.886318,1,-18.014376,{,-18.015623,The,-18.078775, ,-18.389698,3,-18.92158,₂,-18.937086,２,-19.12698,,-19.312626,Respond,-19.508724,In,-20.006567,Since,-20.22114,\[,-20.324202,To,-20.550745,"{
",-20.560375,Based,-20.596828,2,assistant,1714167127,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,150,151,75,,,,,,,,,,,,,,
106,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN,6,John will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,52,basket,chatcmpl-9INSq4HsBb6i0a5Ru0MKBNrDm5MID,length,0,2,0.0,2,0.0,**,-16.7766,"
",-19.00619,1,-20.85518,3,-22.14412,John,-22.215973, ,-22.342142,The,-23.487528,"

",-23.831795,Since,-24.127817,,-24.356394,Correct,-24.64759,２,-24.685892,***,-24.95221,​,-25.026463,```,-25.148766,`,-25.268017,*,-25.270283,I,-25.763798,He,-25.770199,2,assistant,1714167128,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,193,194,75,,,,,,,,,,,,,,
107,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,3,8_EN,8,The cat jumps out of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,54,box,chatcmpl-9INSr6SNLTLygi9xlpxPFtrVFG8jw,length,0,1,0.0,1,0.0,2,-16.930222,**,-17.319967, ,-20.13467,"
",-20.682037,3,-22.380058,The,-22.700209,１,-23.580654,***,-23.86061,"

",-24.172367,₁,-24.324902,​,-24.412169,*,-24.438719,Sorry,-24.626911,Since,-24.811628,,-24.89367,I,-24.996458,   ,-25.176605,`,-25.28127,​​,-25.492653,1,assistant,1714167129,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,234,235,75,,,,,,,,,,,,,,
108,2,Ullman Expansion,67,2A-EN/76,2A-EN,76,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2A (English),English,,,"5_EN/2A, 6_EN/2A, 7_EN, 8_EN/2A",3,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9INSsQojgawq0t9UpQXCpaB0TyAEJ,length,0,2,-1.6882126e-05,2,-1.6882126e-05,**,-11.026052,John,-16.074385,"
",-16.289309,1,-16.472858,`,-16.553564,The,-16.907238,3,-17.395092, ,-17.622965,２,-18.180576,{,-18.266735,Since,-18.285992,,-18.344534,₂,-18.37955,Respond,-18.565313,```,-18.660774,\[,-18.680956,In,-18.746725,Based,-19.142748,To,-19.200764,2,assistant,1714167130,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,153,154,76,,,,,,,,,,,,,,
109,2,Ullman Expansion,67,2A-EN/76,2A-EN,76,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2A (English),English,,,"5_EN/2A, 6_EN/2A, 7_EN, 8_EN/2A",3,English,You are a helpful assistant.,1,6_EN/2A,6,John will look for the cat in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Action,198,box,chatcmpl-9INSt1hI0t4P8aYTEi9w5mwJYvNs3,length,0,2,-4.3202e-07,2,-4.3202e-07,**,-15.477076,"
",-16.591515,1,-17.226414,3,-19.726368,John,-20.30237, ,-20.811098,"

",-21.381723,Since,-21.746645,２,-21.796047,,-22.11014,The,-22.296276,​,-22.321968,`,-22.794346,***,-22.901627,```,-23.380302,₂,-23.428026,Correct,-23.528946,*,-23.557398,"  
",-23.605606,2,assistant,1714167131,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,196,197,76,,,,,,,,,,,,,,
110,2,Ullman Expansion,67,2A-EN/76,2A-EN,76,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2A (English),English,,,"5_EN/2A, 6_EN/2A, 7_EN, 8_EN/2A",3,English,You are a helpful assistant.,3,8_EN/2A,8,The cat jumps out of the {RESPONSE}.,"box, chest",Closed-ended,English,,,0,Reality,199,box,chatcmpl-9INSuBh4AvnRryiS8zlfDDqxWTiDc,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-15.831181,**,-18.838188,"
",-21.282776, ,-21.74955,3,-22.902542,１,-23.258474,The,-23.838284,₁,-24.595314,,-25.122845,​,-25.318707,Since,-25.441212,***,-25.648148,Sorry,-25.765295,"

",-26.001228,I,-26.307034,Incorrect,-26.53521,`,-26.54567,*,-26.613998,   ,-26.625534,1,assistant,1714167132,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,237,238,76,,,,,,,,,,,,,,
