,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes
73,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IN6ZLGkj78qTXKjIeBPQEpisIU4H,length,0,1,-0.5385937,1,-0.5385937,2,-0.87612766,0,-11.080803,3,-12.086865,"
",-12.324638, ,-12.500923,**,-13.703862,-,-14.10996,4,-14.47763,The,-14.879665,"

",-14.88754,5,-14.946673,{,-15.373076,7,-15.526817,#,-15.551557,"""",-15.5863495,9,-15.6425295,!,-15.707252,I,-15.809704,No,,-16.04696,1,assistant,1714165747,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,164,165,64,,,,,,,,
74,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,44,popcorn,chatcmpl-9IN6ZDWXPAZE3F0xa1w60sztbHYDO,length,0,1,-0.0012729735,1,-0.0012729735,2,-6.6705027,0,-13.498141,**,-14.550554, ,-14.624554,3,-14.688403,Sorry,-15.9159565,-,-16.035559,4,-16.513922,5,-16.53187,Invalid,-16.533937,１,-16.604029,The,-16.637972,I,-16.735863,9,-16.798552,7,-16.840893,Correct,-16.916893,Incorrect,-16.986666,"
",-17.052948,8,,-17.308916,1,assistant,1714165747,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,216,217,64,,,,,,,,
75,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,5,çikolata,chatcmpl-9IN6a4H4tfo2sMrMb4j4OCn8gEAvE,length,0,2,-0.47137043,2,-0.47137043,1,-0.9846914,Y,-8.063501,E,-8.489332,Bu,-8.601742,R,-8.6192875,İ,-8.69496,3,-8.940315,CE,-9.213274,C,-9.227566,Tor,-9.295818,0,-9.356804, ,-9.6779175,Ç,-9.730379,"""",-9.860434,Do,-9.912182,B,-9.978861,As,-10.333675,Po,-10.364767,Ö,,-10.404114,2,assistant,1714165748,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,200,201,65,,,,,,,,
76,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IN6axEnOr89IdrZzHT6r8ElDQO6l,length,0,1,-0.22078516,1,-0.22078516,2,-1.6195526, ,-10.966959,3,-11.174808,Y,-11.350977,E,-11.464378,0,-11.658718,"
",-12.117356,4,-12.238219,Ç,-12.480456,B,-12.570437,İ,-12.809997,{,-12.982706,5,-12.989809,"""",-13.020538,Pat,-13.062637,-,-13.275354,Ö,-13.598447,C,-13.860135,7,,-13.914872,1,assistant,1714165748,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,278,279,65,,,,,,,,
77,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IN6aJRnl8OGOQKhGrOshyzqM7XVZ,length,0,1,-0.034999844,1,-0.034999844,2,-3.3745022,Ç,-10.22574,Pat,-10.634184, ,-11.039391,B,-11.591499,Y,-11.795697,İ,-11.904688,0,-11.984661,Bu,-12.117755,pat,-12.273584,Ö,-12.3509245,3,-12.416005,E,-12.911627,"
",-13.238434,Ben,-13.334109,S,-13.559065,Tek,-13.829825,"""",-13.84863,A,,-13.870854,1,assistant,1714165748,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,362,363,65,,,,,,,,
78,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,15,patlamış mısır,chatcmpl-9IN6bRVWm7jvbwCo4JiFChIbuVWZO,length,0,2,-0.33333603,2,-0.33333603,1,-1.2733537,E,-7.4894466,C,-7.6285152,Ç,-7.744419,Do,-8.153021,3,-8.366106,Y,-8.426825,İ,-8.695173,Bu,-9.109053,CE,-9.132668,R,-9.269081,"""",-9.322336,0,-9.337116,**,-9.702057,B,-9.756336,Ö,-9.831173, ,-9.918541,Ben,-10.319292,As,,-10.330021,2,assistant,1714165749,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,66,,,,,,,,
79,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IN6bK8cvn2rdorBUSxaxQAyD3laQ,length,0,1,-0.08765859,1,-0.08765859,2,-2.4787166, ,-11.057746,Y,-11.428388,"
",-12.074676,3,-12.151072,Ç,-12.249773,E,-12.498774,B,-12.829761,İ,-12.937191,4,-13.12808,Pat,-13.260851,0,-13.432024,"""",-13.79569,Ö,-13.808858,5,-13.822535,Se,-14.014498,{,-14.216714,A,-14.242282,C,,-14.260125,1,assistant,1714165749,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,297,298,66,,,,,,,,
80,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IN6bBqjLyslpVZCJtKmAQirVHXrA,length,0,1,-0.010701722,1,-0.010701722,2,-4.55318,Pat,-10.760635,Ç,-10.983585,Ö,-11.792858,E,-11.87529,B,-11.914749,Bu,-11.961439,3,-12.251804, ,-12.338163,Y,-12.398967,0,-12.624703,İ,-12.693571,Ben,-12.789243,A,-13.454947,pat,-13.769189,"
",-13.796033,S,-13.863829,Tek,-13.90672,Ü,,-14.397391,1,assistant,1714165749,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,381,382,66,,,,,,,,
81,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1/1B,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Belief,25,belirsizlik,chatcmpl-9IN6cSSkp2ntesJPncBbiURpLRrbv,length,0,2,-0.017811924,2,-0.017811924,1,-4.21025,3,-6.0872774,Ç,-9.240922,**,-9.480065,Y,-9.535556,R,-10.166215,E,-10.595099,İ,-10.826501, ,-10.932763,Ben,-11.111314,C,-11.186164,"""",-11.383971,4,-11.533574,(,-11.588832,Do,-11.609958,[,-11.663289,CE,-11.672885,-,-11.816871,Bu,,-11.890208,2,assistant,1714165750,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,216,217,67,,,,,,,,
82,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IN6c7tlBjVolQzWc20pFt4JJ5LSy,length,0,2,-0.04190705,2,-0.04190705,1,-3.2748,3,-5.7645574, ,-10.496541,Y,-11.199914,Ç,-12.549628,4,-12.6339035,"
",-12.71646,İ,-12.734104,Ben,-12.917776,B,-13.124079,E,-13.182893,0,-13.321495,{,-13.456842,5,-13.658136,Bu,-13.722642,-,-13.821949,Se,-14.056644,K,-14.385629,A,,-14.447251,2,assistant,1714165750,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,300,301,67,,,,,,,,
83,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IN6czOQDhrEEbbDThbepZsXMGXvb,length,0,2,-0.018678935,2,-0.018678935,1,-3.9943125,3,-10.62878,B,-11.577459,Ç,-11.759983, ,-11.805122,İ,-12.396521,"
",-12.4031315,\xc5,-12.5233555,Ben,-12.638174,Bu,-12.873232,Y,-12.9809475,Pat,-13.355583,Ö,-13.928666,Ik,-14.043575,A,-14.046917,E,-14.129555,-,-14.225888,Tek,-14.259268,0,,-14.351738,2,assistant,1714165750,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,384,385,67,,,,,,,,
84,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,35,patlamış mısır,chatcmpl-9IN6ddZLSdvctfNlQ5u9I5qLPlymX,length,0,1,-0.23870718,1,-0.23870718,2,-1.5558897,Do,-8.4635,E,-8.88832,0,-9.163072,**,-9.277011,Bu,-9.408172,Y,-9.547009,3,-9.551734,Tor,-9.564811,İ,-9.649186,C,-9.687369,Po,-10.011537,{,-10.036841,Ö,-10.307681,Pat,-10.485023,As,-10.612624,B,-10.814303,Ben,-11.168082,CE,,-11.195634,1,assistant,1714165751,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,273,274,68,,,,,,,,
85,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IN6dtUZpXWCwTHkx531R4mTmtXzr,length,0,1,-0.0903068,1,-0.0903068,2,-2.4509273, ,-10.658648,Y,-10.938089,"
",-11.4821,Pat,-11.566114,3,-11.684187,0,-12.008528,E,-12.559361,{,-12.610531,Ç,-12.654293,İ,-12.693711,B,-12.77127,"""",-12.820248,4,-12.93704,**,-13.155034,Tor,-13.379223,-,-13.3956375,Ö,-13.564674,pat,,-13.666381,1,assistant,1714165751,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,351,352,68,,,,,,,,
86,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IN6ejCmLYxOiZ8ofb1PkC6aNE8CP,length,0,1,-0.36239856,1,-0.36239856,2,-1.1914105, ,-9.339949,0,-10.873887,"
",-11.26898,3,-11.452737,Pat,-11.610422,Ç,-12.000921,İ,-12.130298,"""",-12.271786,**,-12.38823,Ö,-12.44464,Y,-12.912238,4,-13.208893,B,-13.248048,-,-13.280204,ş,-13.78283,pat,-13.810772,5,-13.950038,(,,-14.125528,1,assistant,1714165752,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,435,436,68,,,,,,,,
87,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,45,patlamış mısır,chatcmpl-9IN6foQzUwTSq5XUeMio0rWlvpWK1,length,0,1,-0.6614778,1,-0.6614778,2,-0.7361791,E,-6.1844597,Tor,-6.9300365,Po,-8.13599,0,-8.58366,3,-8.654139,Y,-8.830471,İ,-8.999058,"""",-9.005846,R,-9.615778,Bu,-9.707796,{,-9.737282,Ç,-9.753546,B,-9.772448,"""E",-9.901365,C,-9.92561, ,-10.008419,Do,-10.600536,**,,-10.602661,1,assistant,1714165753,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,210,211,69,,,,,,,,
88,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IN6fmSNYDRnJPvqrHV52frYB3Bcw,length,0,2,-0.18252449,2,-0.18252449,1,-1.7914207, ,-10.825105,3,-10.859496,"
",-11.635515,"""",-11.959755,Y,-12.170563,E,-12.419529,0,-12.467091,4,-12.758985,{,-12.783211,Pat,-12.951866,-,-13.174047,**,-13.241318,Ç,-13.326291,12,-13.376179,(,-13.42342,İ,-13.762194,B,-13.769786,5,,-13.804883,2,assistant,1714165753,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,288,289,69,,,,,,,,
89,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IN6f6nR4i7mjSQ031ItWY97zCOX8,length,0,2,-0.23428424,2,-0.23428424,1,-1.5671281,Ç,-9.918054, ,-10.68607,3,-10.818759,B,-10.916298,0,-11.224173,Pat,-11.635693,E,-11.842162,Y,-11.965899,Bu,-11.991621,İ,-12.488133,"""",-12.603178,"
",-12.608252,-,-12.629133,Ö,-12.751336,\xc5,-12.80039,4,-13.318762,Ben,-13.383363,A,,-13.444067,2,assistant,1714165753,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,372,373,69,,,,,,,,
90,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IN6gUoabO9rAszHUs7cJZPPEx7RW,length,0,2,-0.6433175,2,-0.6433175,1,-0.76549846,R,-6.3283324,Y,-6.7720294,Bu,-6.877193,3,-6.986522,C,-7.0796123,İ,-7.4624305,E,-7.77161,Tor,-8.384015,B,-8.46539,CE,-8.645726,Ben,-8.672679,Ç,-8.8313875,0,-8.847898,Bur,-9.036126,"""",-9.051532,Ö,-9.301841,4,-9.496524,As,,-9.543368,2,assistant,1714165754,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,70,,,,,,,,
