,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes
83,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IMIuUbpDT4ohT4W6XaUXeBnFbg42,length,0,2,-0.012862175,2,-0.012862175,1,-4.364291,3,-11.041047,Ç,-11.7226095, ,-11.731761,B,-12.618042,İ,-13.184753,Ben,-13.29224,"
",-13.32534,Y,-13.592605,\xc5,-13.67351,Bu,-13.913002,-,-14.064801,Pat,,-14.069192,Tek,-14.22676,4,-14.375416,0,-14.406823,E,-14.507252,A,-14.602771,Ö,-14.678247,2,assistant,1714162668,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,384,385,67,,,,,,,
84,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,35,patlamış mısır,chatcmpl-9IMIvPyJjBGkbunPRXa03DmKyYRSg,length,0,1,-0.2436153,1,-0.2436153,2,-1.5391532,E,-8.35967,0,-8.448642,Do,-8.770314,Bu,-8.87761,C,-8.896264,Tor,-9.160901,3,-9.207328,İ,-9.440557,Y,-9.454677,Po,-9.9288645,**,-10.303775,Ö,,-10.366315,As,-10.529441,{,-10.610602,CE,-10.669782,B,-10.688994,R,-10.913327,"""",-11.20564,1,assistant,1714162669,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,273,274,68,,,,,,,
85,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMIv05C5ZwrrIkToy8CONl8yXQA2,length,0,2,-0.5903099,2,-0.5903099,1,-0.8080662, ,-10.307784,0,-11.216008,3,-11.219121,"
",-11.404295,Y,-11.630301,{,-12.474943,"""",-12.634524,Ç,-12.730556,-,-12.880001,4,-12.918826,**,-12.920514,İ,,-13.455571,Pat,-13.525838,E,-14.098166,5,-14.147186,C,-14.173651,(,-14.197235,y,-14.3116255,2,assistant,1714162669,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,351,352,68,,,,,,,
86,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IMIwPeqVaEgpwQoZhLaQtUOwa5ev,length,0,1,-0.2058911,1,-0.2058911,2,-1.681952, ,-10.788992,0,-11.732422,Ç,-11.864817,3,-12.379859,Pat,-12.883349,"
",-12.980131,İ,-12.999482,B,-13.266427,Y,-13.427292,Ö,-13.4467535,"""",-13.8859415,**,,-13.914228,-,-14.117318,Bu,-14.420058,E,-14.544089,4,-14.547841,ş,-14.554828,\xc5,-14.640318,1,assistant,1714162670,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,435,436,68,,,,,,,
87,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,45,patlamış mısır,chatcmpl-9IMIwXwOJToSg8yqg62ny22F6Td2K,length,0,2,-0.45358562,2,-0.45358562,1,-1.0248747,E,-5.782302,Tor,-7.317996,3,-8.308448,Po,-8.456731,Y,-8.713258,"""",-8.768298,0,-8.949189,İ,-9.006057,Ç,-9.176225,R,-9.279622,"""E",-9.445849,B,,-9.492967,Bu,-9.856936,{,-9.911817, ,-9.921296,C,-10.039596,Do,-10.151843,4,-10.243243,2,assistant,1714162670,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,210,211,69,,,,,,,
88,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IMIxgufu6G4W2uOmzsEXrISJHw4U,length,0,2,-0.11573038,2,-0.11573038,1,-2.214798, ,-10.843658,3,-10.893336,Y,-11.627938,Ç,-12.122112,"
",-12.189972,E,-12.391093,4,-12.829394,"""",-12.866429,-,-13.039432,İ,-13.063579,Pat,-13.064281,B,,-13.126971,0,-13.152596,C,-13.206391,**,-13.538219,A,-13.770471,{,-13.845187,5,-13.85311,2,assistant,1714162671,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,288,289,69,,,,,,,
89,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IMIxX2P6cmbvRffJNyfTGXRekhSQ,length,0,2,-0.060062826,2,-0.060062826,1,-2.8491693,Ç,-9.210274,B,-10.047331,3,-10.252895,Bu,-10.549063,0,-10.733658,Pat,-10.800352, ,-10.857876,Ben,-11.184731,Y,-11.303583,E,-11.503136,İ,-11.672506,Ö,,-12.280015,"
",-12.483445,-,-12.538853,\xc5,-12.558115,Her,-12.665644,Bur,-12.737417,Hang,-12.77747,2,assistant,1714162671,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,372,373,69,,,,,,,
90,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IMIxyACRXIr1g6no66pXrMOdFvIC,length,0,2,-0.65300745,2,-0.65300745,1,-0.75354,R,-6.316454,Bu,-6.743149,Y,-6.8331757,3,-7.268446,C,-7.2796097,İ,-7.3414364,E,-7.8743877,Tor,-8.494091,B,-8.525579,Ben,-8.589413,CE,-8.775793,Ç,,-8.864361,Bur,-9.062206,"""",-9.117176,Ö,-9.138081,0,-9.144936,Po,-9.512972,4,-9.623436,2,assistant,1714162671,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,70,,,,,,,
91,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IMIyrW2AxOS4EUInBjIF8Nljnrlr,length,0,2,-0.37220222,2,-0.37220222,1,-1.1690581, ,-10.480011,Ç,-10.561995,3,-11.391145,Y,-11.777885,"
",-12.0515995,E,-12.3590145,İ,-12.505906,0,-12.728332,4,-12.862821,{,-12.998706,C,-13.256081,-,,-13.3693075,B,-13.432826,Pat,-13.45211,"""",-13.583039,Ö,-13.603809,**,-13.686479,5,-13.803617,2,assistant,1714162672,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,277,278,70,,,,,,,
92,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IMIymyVDfp2djoj8HjlbBzViXvrh,length,0,2,-0.25249407,2,-0.25249407,1,-1.5017273,Ç,-8.709487,B,-10.282567, ,-10.463748,3,-10.542726,Bu,-11.197083,Y,-11.204238,Ben,-11.414791,İ,-11.626692,0,-11.876433,Pat,-12.01131,Ö,-12.135246,E,,-12.499119,"
",-12.782635,\xc5,-12.817757,-,-12.824895,Ik,-12.849914,Bur,-12.868906,ç,-12.880523,2,assistant,1714162672,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,361,362,70,,,,,,,
93,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IMIziCw4OpSLefG6qoagE2lOx2OI,length,0,1,-0.5941103,1,-0.5941103,2,-0.81292325,E,-7.2488823,Y,-7.463213,3,-7.7397766,Do,-7.930372,C,-8.26745,R,-8.279823,Bu,-8.423145,İ,-8.499937,"""",-8.907545,0,-8.931068,B,-9.010702,Ç,,-9.013384,Ben,-9.147469,Tor,-9.496094,Po,-9.803719, ,-10.096535,4,-10.159538,Ö,-10.222683,1,assistant,1714162673,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,71,,,,,,,
94,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IMIzs7LRIqLik3dFnnhHGAfcIe8t,length,0,1,-0.009446388,1,-0.009446388,2,-4.6696315, ,-12.261384,"
",-12.317727,Y,-12.765979,3,-13.424054,E,-13.633021,Ç,-13.635347,"""",-13.918829,0,-14.355558,B,-14.399852,**,-14.651118,Bu,-14.707661,Ö,,-14.84559,İ,-14.925875,-,-15.052458,{,-15.05304,(,-15.44528,"

",-15.453347,K,-15.558384,1,assistant,1714162673,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,296,297,71,,,,,,,
95,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IMJ0uTPqzGPTlFsJYrAWtDwNLRA4,length,0,1,-0.010165892,1,-0.010165892,2,-4.59806,Ç,-11.136122, ,-11.837475,Pat,-12.844561,Ö,-13.025567,0,-13.36831,3,-13.500641,B,-13.547217,İ,-13.612339,Y,-13.700016,E,-13.78782,"
",-13.889886,**,,-14.443095,Bu,-14.51356,pat,-14.7257185,"""",-14.808963,ç,-15.097702,Tek,-15.1082945,!,-15.479801,1,assistant,1714162674,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,380,381,71,,,,,,,
96,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IMJ05Ixp5lPyd9HWCGuwj43Os7Yg,length,0,2,-0.13876474,2,-0.13876474,1,-2.5194411,3,-3.086454,R,-6.561092,Y,-7.5724006,Ç,-7.9564185,Ben,-8.313588,E,-8.886027,Bu,-9.245143,C,-9.431445,Do,-9.487462,İ,-9.68966,4,-10.038678,**,,-10.145286,Bur,-10.367654,B,-10.802953,"""",-10.930646,5,-11.008349,(,-11.073346,CE,-11.097936,2,assistant,1714162674,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,72,,,,,,,
97,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IMJ0AKJiEyv0hnrgeVG4gd4g7fVi,length,0,1,-0.50350714,1,-0.50350714,2,-0.94109297,3,-5.2375636, ,-10.905785,Ç,-11.842068,4,-12.073996,Y,-12.118521,"
",-12.204363,0,-12.713686,İ,-12.725349,B,-12.9695835,Bu,-13.136198,Bel,-13.228323,5,,-13.257347,{,-13.416271,-,-13.430431,E,-13.537807,**,-14.084972,Ö,-14.160883,K,-14.244261,1,assistant,1714162674,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,299,300,72,,,,,,,
98,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IMJ1dtdZ7qKak1X5FiWGyOjfTu0c,length,0,1,-0.053913612,1,-0.053913612,2,-2.9482484,3,-11.646247, ,-11.67209,Pat,-11.696467,Ç,-12.009,0,-12.777001,"
",-12.826672,B,-12.969913,Bu,-13.140896,Ö,-13.531087,İ,-13.688788,Y,-13.755306,pat,,-14.467019,Bel,-14.515543,ş,-14.725399,A,-14.788703,Ben,-14.849863,ç,-14.9591875,\xc5,-15.019182,1,assistant,1714162675,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,383,384,72,,,,,,,
99,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IMJ258AGOlbGdw5ZBeSerzvvTvI5,length,0,1,-0.38827464,1,-0.38827464,2,-1.1369224,Po,-9.003783,Tor,-9.242911,Pat,-9.454789,Y,-9.461171,3,-9.489818,E,-9.629397,İ,-9.900588,Bu,-9.947633,**,-10.320228,0,-10.371604,Do,-10.40038,B,,-10.939279,Ö,-11.029502,CE,-11.040029, ,-11.054656,As,-11.108077,Ç,-11.115182,"""",-11.257163,1,assistant,1714162676,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,73,,,,,,,
