,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes
100,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMRVESLSbadKOFmiDTOQqnx8Ztqv,length,0,2,-0.13041864,2,-0.13041864,1,-2.1023767, ,-10.558216,Ç,-11.153141,Pat,-11.577902,3,-11.671844,"
",-11.813119,Y,-11.87556,İ,-12.961657,-,-13.014966,"""",-13.119866,{,-13.154687,0,-13.29669,4,-13.317597,**,-13.384029,pat,-13.718655,C,-13.751233,B,-14.072596,(,-14.24271,ş,-14.272663,2,assistant,1714163201,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,73,,,,,,,,
101,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IMRV5TMoXrQbiBk2Bq3drlUH4trP,length,0,1,-0.0822907,1,-0.0822907,2,-2.5393734,Ç,-11.310915,Pat,-11.45471, ,-11.989979,B,-11.994307,Ö,-12.278907,Bu,-12.4005785,İ,-12.427617,3,-12.765048,E,-12.768306,Y,-12.791369,0,-12.958882,Ben,-12.984811,"
",-13.442742,A,-13.692226,\xc5,-14.092692,Tor,-14.108053,pat,-14.183807,Bur,-14.189808,1,assistant,1714163201,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,434,435,73,,,,,,,,
102,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IMRWlUlvkfFPcLLJdVsmiNyiahtW,length,0,2,-0.44339213,2,-0.44339213,1,-1.0463642,E,-5.9760213,Tor,-7.212563,3,-7.3707147,Y,-7.6720967,R,-7.933392,Po,-8.13871,"""",-8.592234,0,-8.77734,İ,-8.91371,4,-8.974152,Ç,-8.98983,5,-9.226475,{,-9.31609,B,-9.354847,6,-9.6124,Bu,-9.708542,Top,-9.833334,Tek,-9.861198,2,assistant,1714163202,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,74,,,,,,,,
103,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IMRWmC6L7jiK0YfTE7F5T9uv7Uci,length,0,1,-0.50115174,1,-0.50115174,2,-0.93127793, ,-10.356815,Y,-10.856194,3,-11.44659,"
",-11.701368,E,-12.156547,Ç,-12.661192,Pat,-12.749857,B,-12.948423,4,-13.030553,"""",-13.227021,0,-13.328733,{,-13.363462,-,-13.397584,**,-13.415698,İ,-13.454788,5,-13.664309,Bu,-13.976041,7,-14.014,1,assistant,1714163202,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,287,288,74,,,,,,,,
104,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IMRWAoqV41fIJQNyuRc5sugAJzud,length,0,1,-0.26824686,1,-0.26824686,2,-1.4487565,Pat,-9.694543,Ç,-9.76986,B,-10.006801,3,-10.220672,0,-10.420817,E,-10.8025675,Y,-10.833621, ,-10.895563,Bu,-11.177999,Ö,-11.623228,İ,-11.63208,pat,-11.721009,"
",-11.834665,Ben,-12.427393,\xc5,-12.6266985,-,-12.628782,A,-12.706099,4,-12.832451,1,assistant,1714163202,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,371,372,74,,,,,,,,
105,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IMRX9OywKwl5JTHtjbixTIzPl5gY,length,0,1,-0.44351643,1,-0.44351643,2,-1.0267208,3,-11.1771345, ,-11.624581,**,-12.733606,The,-12.833631,"
",-12.899732,0,-13.42248,Answer,-13.526778,4,-13.914914,"

",-14.065969,-,-14.199872,Please,-14.789659,You,-14.916568,5,-15.052173,Sorry,-15.207221,#,-15.357473,```,-15.380545,7,-15.460733,6,-15.598395,1,assistant,1714163203,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,75,,,,,,,,
106,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN,6,John will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,52,basket,chatcmpl-9IMRXMEvs6F8NmdlGHP1UjQsqFuyv,length,0,2,-0.20996684,2,-0.20996684,1,-1.664408, ,-10.393853,0,-11.326407,3,-11.432865,**,-12.646626,-,-12.730388,"
",-12.92763,4,-12.959824,The,-13.163917,"

",-14.253894,5,-14.329094,{,-14.545105,12,-14.70806,*,-14.71114,_,-14.780031,11,-14.900234,.,-14.926086,9,-15.004791,21,-15.04666,2,assistant,1714163203,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,193,194,75,,,,,,,,
107,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,3,8_EN,8,The cat jumps out of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,54,box,chatcmpl-9IMRYwu36zkjWY8GIET8BvGXFngm7,length,0,1,-0.0016924349,1,-0.0016924349,2,-6.393206,The,-11.759241,3,-12.5071,0,-13.900234,-,-14.192324, ,-14.342747,**,-14.381333,You,-15.05059,4,-15.315096,Sorry,-15.444268,１,-15.567972,I,-15.823234,5,-16.077219,A,-16.129541,Both,-16.293531,Please,-16.45801,Cat,-16.659449,"""",-16.701708,Answer,-16.709116,1,assistant,1714163204,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,234,235,75,,,,,,,,
108,2,Ullman Expansion,67,2A-EN/76,2A-EN,76,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2A (English),English,,,"5_EN/2A, 6_EN/2A, 7_EN, 8_EN/2A",3,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IMRYrcLwNycJTtrCKJZtQmmMyNxz,length,0,2,-0.5610187,2,-0.5610187,1,-0.8457248,3,-9.902896, ,-11.143211,The,-11.537254,"
",-11.874566,**,-11.887838,0,-12.74634,4,-12.828592,Answer,-12.859899,Please,-13.037175,"

",-13.466701,Sorry,-13.540272,You,-13.654845,-,-13.895654,5,-14.201624,This,-14.238102,#,-14.270838,\,-14.3385515,I,-14.391738,2,assistant,1714163204,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,153,154,76,,,,,,,,
109,2,Ullman Expansion,67,2A-EN/76,2A-EN,76,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2A (English),English,,,"5_EN/2A, 6_EN/2A, 7_EN, 8_EN/2A",3,English,You are a helpful assistant.,1,6_EN/2A,6,John will look for the cat in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Action,198,box,chatcmpl-9IMRYjNli3TwttDWFIQGibKupGqWp,length,0,2,-0.19938035,2,-0.19938035,1,-1.7115245,3,-9.819361, ,-10.189722,4,-11.221462,0,-11.704203,"
",-11.7856,-,-12.12392,5,-12.23855,**,-12.594087,7,-13.2072115,6,-13.208754,The,-13.210403,9,-13.707201,8,-13.752046,​,-14.075855,２,-14.190931,.,-14.202619,"

",-14.257278,_,-14.277788,2,assistant,1714163204,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,196,197,76,,,,,,,,
110,2,Ullman Expansion,67,2A-EN/76,2A-EN,76,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2A (English),English,,,"5_EN/2A, 6_EN/2A, 7_EN, 8_EN/2A",3,English,You are a helpful assistant.,3,8_EN/2A,8,The cat jumps out of the {RESPONSE}.,"box, chest",Closed-ended,English,,,0,Reality,199,box,chatcmpl-9IMRZmZJJCqraoIQOVh355ucExZo0,length,0,1,-0.14005579,1,-0.14005579,2,-2.0354722,3,-11.089561, ,-11.28772,0,-11.450035,4,-12.282255,-,-12.530027,**,-12.60865,The,-12.862499,5,-13.566109,7,-14.24366,8,-14.286235,Please,-14.294155,6,-14.626866,You,-14.635431,9,-14.648026,(,-14.910614,A,-14.997853,Both,-15.035897,10,-15.063235,1,assistant,1714163205,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,237,238,76,,,,,,,,
111,2,Ullman Expansion,68,2C-EN/24,2C-EN,24,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IMRZgmktKafZmuN0FJxE4CCfAS15,length,0,2,-0.62642986,2,-0.62642986,1,-0.7647584,3,-10.678613, ,-11.9872,"
",-12.1512375,The,-12.735798,0,-13.161759,**,-13.223378,"

",-13.730449,4,-13.770963,<|end|>,-13.895124,-,-14.249555,Answer,-14.265058,Please,-14.3365345,You,-14.613808,Sorry,-14.678461,This,-14.931729,I,-14.969857,5,-15.07838,A,-15.227288,2,assistant,1714163205,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,171,172,77,,,,,,,,
112,2,Ullman Expansion,68,2C-EN/24,2C-EN,24,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN,6,John will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,79,box,chatcmpl-9IMRatxIEHxd1UgLeWgSzoosrcxSM,length,0,1,-0.0071685626,1,-0.0071685626,2,-4.94398,3,-12.134857, ,-12.574057,-,-14.08289,0,-14.165551,**,-14.180286,4,-14.726597,１,-14.8151655,The,-14.971936,5,-15.597129,"
",-15.747825,.,-15.97103,Correct,-16.097923,Answer,-16.169563,You,-16.195045,Incorrect,-16.292383,Not,-16.308283,A,-16.30861,!,-16.422174,1,assistant,1714163206,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,214,215,77,,,,,,,,
113,2,Ullman Expansion,68,2C-EN/24,2C-EN,24,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,3,8_EN,8,The cat jumps out of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,81,box,chatcmpl-9IMRau1Ip0DvufXZuNYOTbJiPfP2c,length,0,1,-0.013785932,1,-0.013785932,2,-4.2938724,3,-11.714552,0,-11.87304,-,-12.14306, ,-12.741411,The,-12.781145,4,-13.753985,**,-14.463974,Both,-14.517929,5,-14.547072,You,-14.718407,A,-15.041925,１,-15.072688,Neither,-15.082947,I,-15.19203,There,-15.214615,Not,-15.248731,Sorry,-15.396606,No,-15.495765,1,assistant,1714163206,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,255,256,77,,,,,,,,
114,2,Ullman Expansion,69,2-TR/25,2-TR,25,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: Universal 2 (Turkish),Turkish,,,"5_TR-1, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IMRbO5eBZ9Dh1CdQVkFCSfXTiHZ8,length,0,2,-0.37773672,2,-0.37773672,1,-1.1674992,Do,-6.9749465,K,-6.984155,3,-7.5984206,C,-8.973028,İ,-8.995979,R,-9.01705,Y,-9.170128,{,-9.809448,B,-10.004675,**,-10.097778,4,-10.407051,O,-10.460983,Bu,-10.469357,(,-10.527748,Ben,-10.619993, ,-10.643253,Ç,-10.888546,0,-11.029251,2,assistant,1714163207,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,212,213,78,,,,,,,,
115,2,Ullman Expansion,69,2-TR/25,2-TR,25,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: Universal 2 (Turkish),Turkish,,,"5_TR-1, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IMRbnszyTeIS2630HZZzkXBX96od,length,0,2,-0.115211554,2,-0.115211554,1,-2.22114, ,-9.221079,3,-9.898386,K,-10.123616,"
",-10.35344,Ç,-11.382623,-,-11.633357,4,-11.674402,Se,-12.259835,0,-12.332062,ş,-12.428899,"""",-12.652569,**,-12.693536,se,-12.702791,İ,-12.844668,SE,-12.940876,k,-13.030207,B,-13.085116,Y,-13.126404,2,assistant,1714163207,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,78,,,,,,,,
116,2,Ullman Expansion,69,2-TR/25,2-TR,25,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: Universal 2 (Turkish),Turkish,,,"5_TR-1, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IMRbikieJ5VW1TBSGtvQFOSdltA3,length,0,1,-0.009006764,1,-0.009006764,2,-4.7186, ,-11.262657,K,-12.232739,Ç,-12.380658,3,-12.801088,0,-13.548764,**,-13.9780855,B,-14.090901,Y,-14.189091,Ö,-14.224072,Bu,-14.398134,Ba,-14.696515,-,-14.739555,İ,-14.747533,Ben,-14.800163,S,-14.938582,"""",-14.971983,4,-15.311912,12,-15.317212,1,assistant,1714163207,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,331,332,78,,,,,,,,
117,2,Ullman Expansion,70,2A-TR/63,2A-TR,63,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2A (Turkish),Turkish,,,"5_TR-1/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2A,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Thought,200,kutunun,chatcmpl-9IMRcgIYI3mUIkqQQKiFSptLE3iYl,length,0,2,-0.5035373,2,-0.5035373,1,-0.9523593,3,-5.283477,K,-7.2944326,C,-7.322957,**,-7.5126753,0,-7.5762625,Do,-7.8038015,4,-7.982337,İ,-8.308574,R,-8.755591,Y,-8.787635,{,-8.942939, ,-9.280398,5,-9.299533,Son,-9.481139,CE,-9.683299,Top,-9.914235,6,-10.119576,\xc5,-10.310475,2,assistant,1714163208,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,221,222,79,,,,,,,,
118,2,Ullman Expansion,70,2A-TR/63,2A-TR,63,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2A (Turkish),Turkish,,,"5_TR-1/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IMRcTCsLKUYSWBLYmU81kLBFRw5J,length,0,2,-0.2395572,2,-0.2395572,1,-1.5484581,3,-8.647554,K,-9.252533,Ç,-10.761096,4,-10.841503, ,-11.275085,0,-11.517347,B,-11.76772,İ,-11.967327,Y,-12.257159,-,-12.396989,Ö,-12.5508585,5,-12.568181,"
",-12.724016,k,-12.792695,**,-12.862652,Sand,-12.906868,"""",-12.912226,A,-13.058383,2,assistant,1714163208,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,281,282,79,,,,,,,,
