,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes
72,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,41,popcorn,chatcmpl-9IUWwgtcDRDSNQ5MnkAkozHX3guUk,length,0,1,-0.00015419374,1,-0.00015419374,2,-8.790165,**,-14.608778,The,-14.770107,Sam,-14.969015,"
",-15.236029,Respond,-15.937504, ,-16.281546,Based,-16.473253,Given,-17.025347,Since,-17.624393,3,-17.672934,１,-17.933632,Is,-18.333384,Answer,-18.481842,If,-18.482445,To,-18.632118,According,-18.935736,₁,-19.09547,This,-19.166594,1,assistant,1714194290,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,117,118,64,,,,,,,,,,,,
73,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IUWxubp6CTlelLZERjgZ7dYFBZgx,length,0,2,-6.704273e-07,2,-6.704273e-07,1,-14.253518,**,-18.41138,"
",-18.960659, ,-21.021358,3,-21.058954,２,-23.951538,```,-24.113155,Since,-24.223946,,-24.377083,The,-24.682098,​,-24.89938,Given,-25.254875,"

",-25.40773,>,-25.42836,I,-25.70726,  ,-25.718767,₂,-25.728973,***,-25.767456,Correct,-25.947323,2,assistant,1714194291,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,164,165,64,,,,,,,,,,,,
74,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,44,popcorn,chatcmpl-9IUWy9fh7mByYzUZ5CJZTBq7C6Slm,length,0,1,0.0,1,0.0,2,-19.121416,**,-21.64309, ,-22.259617,"
",-23.20714,１,-24.782892,3,-26.441597,₁,-26.729362,,-27.053944,The,-27.166864,   ,-27.532211,  ,-27.570595,"

",-27.703548,<|end|>,-27.726603,***,-27.923237,​,-28.310463,I,-28.337551,Correct,-28.552212,Sorry,-28.59207,Given,-28.740791,1,assistant,1714194292,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,64,,,,,,,,,,,,
75,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,5,çikolata,chatcmpl-9IUWzfPSJY6yXW7hJqgNPZeqXBkZF,length,0,2,-6.869018e-06,2,-6.869018e-06,**,-12.241244,1,-13.815436,E,-14.579654,"
",-15.358308,3,-16.740038,İ,-16.881565,Po,-16.897781, ,-16.928474,Ç,-17.063507,Et,-17.344788,`,-17.472004,\(,-17.65826,0,-18.072336,Bu,-18.230797,```,-18.62978,"""",-18.734663,Y,-18.898804,*,-19.028828,4,-19.067238,2,assistant,1714194293,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,200,201,65,,,,,,,,,,,,
76,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IUX0YZTtm1KInSRr8K22uHh3MEu8,length,0,2,-0.043408133,2,-0.043408133,1,-3.1587684,3,-14.583341,Ç,-14.703549,"
",-15.179551,E,-16.366701,İ,-17.054142,ç,-17.219032,**,-17.502056, ,-17.548252,4,-17.947626,B,-19.182487,Ö,-19.25716,Bu,-19.435085,-,-19.438547,C,-19.666262,T,-19.709023,​,-19.740562,"

",-19.758614,Se,-20.082615,2,assistant,1714194294,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,278,279,65,,,,,,,,,,,,
77,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IUX0ReXkffmdWw2dvyPztsSHFGZK,length,0,1,-3.1281633e-07,1,-3.1281633e-07,2,-15.35688,**,-17.458649, ,-18.929012,İ,-19.833942,"
",-20.057745,3,-20.421856,E,-21.785137,-,-22.418613,"

",-22.688337,​,-22.702827,Sorry,-22.73577,１,-22.914022,I,-22.943386,"""",-23.352608,4,-23.40006,A,-23.440409,₁,-23.529242,***,-23.645746,​​,-23.648657,1,assistant,1714194294,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,362,363,65,,,,,,,,,,,,
78,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,15,patlamış mısır,chatcmpl-9IUX1YjCoVR80yFarDrQwI9LqrG2z,length,0,2,-0.0009300446,2,-0.0009300446,1,-6.9853773,**,-12.890897,"
",-13.934009,E,-14.318675,İ,-16.381634,Ç,-16.899586,Et,-17.065163,Po,-17.246328,3,-17.438908, ,-17.639305,`,-18.52409,Bu,-18.591022,Since,-18.603466,B,-19.026329,S,-19.219574,0,-19.238699,Y,-19.27973,\(,-19.367119,"""",-19.38588,2,assistant,1714194295,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,66,,,,,,,,,,,,
79,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IUX2ormYvc4PURMKyWAfcOUjyzx2,length,0,1,-0.0018905534,1,-0.0018905534,2,-6.2718186,3,-18.555017,**,-19.75232,İ,-19.76014,"
",-19.766006,E,-20.278055, ,-21.02299,Ç,-21.293144,4,-22.474638,ç,-22.705229,Sorry,-23.543575,Ö,-23.65515,-,-23.839834,0,-23.951172,"

",-23.9841,​,-24.09662,B,-24.121756,I,-24.242144,Bu,-24.317068,1,assistant,1714194296,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,297,298,66,,,,,,,,,,,,
80,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IUX2IDdt3C415LWHkg7nZO9cbXAU,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-16.47606, ,-19.14291,**,-19.175053,"
",-19.359028,İ,-20.27095,3,-22.495445,Sorry,-22.996136,-,-23.094095,I,-23.460323,​,-23.543447,１,-23.563286,"

",-23.613129,E,-24.031994,   ,-24.244385,₁,-24.53339,A,-24.616383,The,-24.71839,"""",-24.886295,,-24.924234,1,assistant,1714194296,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,381,382,66,,,,,,,,,,,,
81,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1/1B,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Belief,25,belirsizlik,chatcmpl-9IUX3VuSyUm4KRnBxzfcbG0DYi1wu,length,0,2,-0.36293998,2,-0.36293998,3,-1.1907331,1,-8.061623,E,-9.800896,**,-13.421545,"
",-14.126757,Po,-15.599297,Since,-16.557734,Ç,-16.690897,Bel,-17.472258,"""E",-17.490599,[E,-17.617615,Et,-17.934164, ,-17.93522,İ,-18.111662,\(,-18.499598,Bu,-18.599367,P,-18.743162,C,-18.806232,B,-18.832401,2,assistant,1714194297,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,67,,,,,,,,,,,,
82,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IUX4OFFj64AiJccgVuX6fiIDmuCw,length,0,2,-0.029393334,2,-0.029393334,1,-3.542764,3,-10.348229,"
",-16.35462,E,-16.942629,Ç,-19.182596,**,-19.280897,4,-19.47098,İ,-19.494192, ,-20.165731,ç,-20.467518,"

",-21.224869,Since,-21.728333,B,-21.774807,Bu,-21.778574,C,-22.21161,​,-22.266783,-,-22.301304,Ö,-22.322592,D,-22.4423,2,assistant,1714194298,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,300,301,67,,,,,,,,,,,,
83,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IUX4RIbryhZY9cnUInJzOrs0EShJ,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-16.184935,**,-18.277363,"
",-20.223808,3,-20.847733, ,-21.015945,İ,-21.334778,Sorry,-22.786995,E,-23.38636,"

",-23.774868,１,-24.242756,I,-24.29395,-,-24.392641,​,-24.723783,Bu,-24.949364,₁,-25.065765,A,-25.06817,4,-25.34395,***,-25.358406,Ö,-25.391237,1,assistant,1714194298,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,384,385,67,,,,,,,,,,,,
84,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,35,patlamış mısır,chatcmpl-9IUX59wNTk3fQ7e2zytHYp7OoqRFU,length,0,1,-0.000435795,1,-0.000435795,2,-7.7498484,E,-12.468499,**,-14.052363,"
",-16.37653, ,-16.93089,Ç,-17.509037,İ,-17.689754,3,-17.851309,Po,-18.327274,0,-18.391697,`,-18.963991,ç,-19.0328,Bu,-19.22265,C,-19.79842,{,-19.874336,P,-20.01963,Ö,-20.19997,Ark,-20.30383,"

",-20.30997,1,assistant,1714194299,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,273,274,68,,,,,,,,,,,,
85,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IUX5F7BYsImuM79GJpqlCcX5vNFo,length,0,1,-0.002369824,1,-0.002369824,2,-6.0461206,E,-17.715595,"
",-18.284645,3,-18.754675,İ,-19.184774,**,-19.432228, ,-20.078453,Bu,-21.619778,Ç,-21.659409,Ö,-21.893373,0,-22.37326,4,-22.600887,B,-22.738758,Sorry,-22.785555,I,-22.84646,​,-22.90261,-,-22.938612,"

",-22.946196,A,-23.45775,1,assistant,1714194299,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,351,352,68,,,,,,,,,,,,
86,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IUX6JkLwB66ZcieC9n3tL5a5z37g,length,0,1,-3.5477897e-05,1,-3.5477897e-05,2,-10.249902,"
",-18.299765,3,-19.329124,**,-19.528513, ,-19.54374,İ,-19.917076,I,-22.091799,E,-22.273281,​,-22.610037,-,-22.923449,0,-22.985357,4,-23.004705,１,-23.170444,"

",-23.362673,The,-23.769014,Sorry,-23.922966,Ç,-24.132591,ı,-24.365507,T,-24.383883,1,assistant,1714194300,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,435,436,68,,,,,,,,,,,,
87,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,45,patlamış mısır,chatcmpl-9IUX6lvTWsED9Knea7nW7rjlctI6X,length,0,1,-0.2649072,1,-0.2649072,2,-1.4579462,**,-12.141261,E,-13.208602,Et,-13.689284,"
",-14.518363,İ,-16.157518,Po,-16.265482,3,-17.238434, ,-17.418093,\(,-17.536629,Pat,-18.298445,B,-18.389961,Ç,-18.449745,Bu,-18.469614,`,-18.507359,S,-18.7312,The,-18.789919,Y,-19.025055,***,-19.132732,1,assistant,1714194300,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,210,211,69,,,,,,,,,,,,
88,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IUX7g1PV78Ep6gIagltYMlmlFgOX,length,0,1,-0.11183133,1,-0.11183133,2,-2.246166,E,-15.036232,"
",-15.1889305,3,-16.22652,**,-16.949162,İ,-17.23995,Bu,-17.735882,Ç,-19.035986,B,-19.431034, ,-19.45983,Ö,-19.531712,Pat,-19.708775,"

",-19.741371,T,-19.935059,S,-20.14268,D,-20.144205,4,-20.218128,Se,-20.271898,C,-20.369978,1,assistant,1714194301,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,288,289,69,,,,,,,,,,,,
89,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IUX7yADFolfJ42ZwnyEkZFoYG2m0,length,0,1,-0.00014168103,1,-0.00014168103,2,-8.862718,"
",-17.128647,**,-19.093388,3,-19.538963,İ,-20.231155, ,-20.999565,E,-21.286308,I,-22.63839,"

",-22.859413,​,-22.884487,-,-23.058056,4,-23.312874,Bu,-23.330235,Sorry,-23.390453,0,-23.752544,The,-23.78224,Ç,-24.007687,B,-24.016014,Ö,-24.115591,1,assistant,1714194301,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,372,373,69,,,,,,,,,,,,
