,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_2_bytes,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes
59,1,Ullman Replication,107,2D-TR/48,2D-TR,48,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Replication: 2D Q1 (Turkish, FBV Zan)",Turkish,,1.0,5_TR-3/2D,2,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,180,kutunun,chatcmpl-9IUsFdtaAEGH4qTmYz7kdj4VCInRP,length,0,1,-0.00037633438,1,-0.00037633438,2,-7.9330964,M,-11.654538,**,-11.688306,K,-16.047438,"
",-16.514616,`,-16.625008, ,-16.919298,3,-16.929348,CE,-17.44108,İ,-17.978216,C,-18.0201,Can,-18.277157,***,-18.367718,\(,-18.561724,0,-18.67541,[,-18.735525,The,-18.88724,S,-18.943615,"""",-19.072607,1,assistant,1714195611,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,59,,,,,,,,,,,,,
60,2,Ullman Expansion,51,1-EN/21,1-EN,21,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,1,chocolate,chatcmpl-9IUsFAAaYxUqLjnGKhL5ObQYMtgfP,length,0,2,-3.5313153e-06,2,-3.5313153e-06,**,-13.010452,Sam,-15.25477,1,-15.418812,Respond,-15.501102,Based,-15.588648,"
",-15.840128, ,-16.077219,Given,-16.174736,The,-16.474518,Since,-16.804699,２,-18.084965,`,-18.279932,3,-18.55056,\[,-18.74626,​,-18.811047,She,-18.973755,If,-19.295979,,-19.32464,   ,-19.361027,2,assistant,1714195611,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,119,120,60,,,,,,,,,,,,,
61,2,Ullman Expansion,51,1-EN/21,1-EN,21,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IUsGNCFXc8WzJCfrYU2MnXqbBLML,length,0,2,-4.3202e-07,2,-4.3202e-07,1,-14.858765,**,-19.232403,"
",-20.20888,3,-20.62812, ,-21.056412,２,-22.546076,​,-23.98058,Since,-23.983156,"

",-24.477356,The,-25.002388,,-25.117159,To,-25.229471,₂,-25.314648,Two,-25.73462,Given,-25.913017,```,-25.973324,She,-25.993233,,-26.061327,I,-26.151009,2,assistant,1714195612,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,166,167,60,,,,,,,,,,,,,
62,2,Ullman Expansion,51,1-EN/21,1-EN,21,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,4,popcorn,chatcmpl-9IUsGCYJsQYiUEFczBULr5nA8UnTI,length,0,1,0.0,1,0.0, ,-19.920494,**,-20.233955,"
",-20.48953,2,-21.190062,１,-23.216576,<|end|>,-23.669453,"

",-25.122751,₁,-25.316092,   ,-25.368671,,-25.417671,​,-25.635483,The,-25.66059,3,-25.785227,  ,-25.907692,I,-26.057953,***,-26.408094,Sorry,-26.96946,Given,-26.99661,​​,-27.04045,1,assistant,1714195612,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,60,,,,,,,,,,,,,
63,2,Ullman Expansion,52,1A-EN/21,1A-EN,21,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,11,popcorn,chatcmpl-9IUsHrNwqsjOA44DHEMNiiF8cUKvC,length,0,2,-1.3663626e-05,2,-1.3663626e-05,1,-11.515207,**,-13.308805,Since,-14.86002,Based,-14.996962,Sam,-15.026331,The,-15.6761055,Respond,-15.689234,Given,-15.693659,"
",-15.814602, ,-16.107687,Despite,-16.805502,２,-17.089838,If,-18.526,`,-18.52821,3,-18.556063,₂,-18.820623,Although,-18.87197,\[,-18.972776,Considering,-18.99744,2,assistant,1714195613,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,126,127,61,,,,,,,,,,,,,
64,2,Ullman Expansion,52,1A-EN/21,1A-EN,21,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IUsH0uX38b9hhsJuNfWNkuvzT8s3,length,0,2,-1.9361265e-07,2,-1.9361265e-07,1,-15.858425,**,-18.462082,"
",-19.796139, ,-21.06962,3,-21.070705,２,-22.852066,​,-23.236582,"

",-23.983423,Since,-24.001232,The,-24.434145,Given,-24.585756,She,-24.781944,I,-25.102934,,-25.141806,₂,-25.143019,```,-25.340597,Respond,-25.456457,​​,-25.500256,>,-25.596987,2,assistant,1714195613,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,173,174,61,,,,,,,,,,,,,
65,2,Ullman Expansion,52,1A-EN/21,1A-EN,21,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,14,popcorn,chatcmpl-9IUsI6khBQBbVaPFJxLbWkmAF8gVV,length,0,1,0.0,1,0.0,**,-19.538158, ,-20.384312,2,-20.946476,"
",-21.485226,１,-23.23768,<|end|>,-24.743347,,-25.667439,₁,-25.804317,   ,-25.828842,The,-25.963999,"

",-26.00533,​,-26.02021,3,-26.23884,  ,-26.379839,***,-26.519962,I,-27.331297,```,-27.538267,-,-27.55019,`,-27.659687,1,assistant,1714195614,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,225,226,61,,,,,,,,,,,,,
66,2,Ullman Expansion,53,1B-EN/72,1B-EN,72,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Expansion: 1B (English),English,,,"1_EN/1B, 2_EN/1B, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN/1B,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Belief,21,uncertainty,chatcmpl-9IUsImakSOVoHecRAeIA81GvLZZZX,length,0,3,-0.049427215,3,-0.049427215,1,-3.7143824,2,-3.7359202,Since,-12.936893,Sam,-13.701803,Given,-15.982239,**,-16.643524,If,-16.863216,"
",-17.767845,Respond,-17.997711,The,-18.406406, ,-18.441198,Based,-18.578003,Considering,-19.273668,She,-19.385458,4,-19.682995,Answer,-19.808697, Sam,-19.871162,I,-20.12601,Even,-20.460245,3,assistant,1714195614,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,127,128,62,,,,,,,,,,,,,
67,2,Ullman Expansion,53,1B-EN/72,1B-EN,72,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Expansion: 1B (English),English,,,"1_EN/1B, 2_EN/1B, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IUsJUC9ZNO0BwXTyD8P9pwOgsYLI,length,0,2,-0.021023989,2,-0.021023989,1,-3.878816,3,-8.953679,Since,-18.652922,"
",-19.65974,**,-19.868351, ,-20.716887,4,-21.211267,The,-22.260641,I,-22.311232,Given,-22.753431,This,-22.970428,"

",-23.152388,Here,-23.311901,Based,-23.801466,Correct,-23.922695,If,-24.014605,She,-24.104254,There,-24.191774,To,-24.212128,2,assistant,1714195615,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,177,178,62,,,,,,,,,,,,,
68,2,Ullman Expansion,53,1B-EN/72,1B-EN,72,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Expansion: 1B (English),English,,,"1_EN/1B, 2_EN/1B, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,24,popcorn,chatcmpl-9IUsJizLxgIVSjfFgsKB3nASTm73P,length,0,1,0.0,1,0.0,"
",-20.959291, ,-21.358658,**,-21.714968,2,-23.290483,１,-24.546623,"

",-25.04485,<|end|>,-25.273043,3,-25.88359,   ,-26.096483,₁,-26.192001,,-26.472595,  ,-26.654604,​,-26.764149,The,-26.84769,Given,-27.25983,Sorry,-27.500422,I,-27.560804,Response,-27.676182,Correct,-27.67892,1,assistant,1714195615,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,229,230,62,,,,,,,,,,,,,
69,2,Ullman Expansion,54,1C-EN/21,1C-EN,21,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,31,popcorn,chatcmpl-9IUsKVDXkDl2GblXrkWAuDCRkS4bW,length,0,1,-1.2664457e-06,1,-1.2664457e-06,**,-13.698871,2,-16.041805,Based,-19.158003,"
",-19.228777,The,-19.60517,Given,-19.622364, ,-19.653006,`,-19.801851,Respond,-19.82633,１,-19.844501,Since,-20.44798,0,-20.925573,₁,-21.073584,Sam,-21.165964,,-21.758633,***,-21.996378,3,-22.09699,[,-22.162533,According,-22.181646,1,assistant,1714195616,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,157,158,63,,,,,,,,,,,,,
70,2,Ullman Expansion,54,1C-EN/21,1C-EN,21,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IUsLVQzpxSt7WQiTw2LgFzmzSZmc,length,0,1,-0.0030970238,1,-0.0030970238,2,-5.7788806,3,-18.218382,**,-19.755253,"
",-20.03413, ,-22.09126,１,-22.746014,Since,-23.789806,​,-24.240088,The,-24.527447,₁,-25.051062,I,-25.214766,4,-25.351501,```,-25.502285,,-25.672224,Given,-25.774239,*,-25.78359,0,-25.869955,"

",-25.965557,,-25.98265,1,assistant,1714195617,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,204,205,63,,,,,,,,,,,,,
71,2,Ullman Expansion,54,1C-EN/21,1C-EN,21,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,34,popcorn,chatcmpl-9IUsLYYzJosxRjo5w737j2I43DdiU,length,0,1,-3.1281633e-07,1,-3.1281633e-07,2,-15.502998,**,-20.599636,"
",-21.513681, ,-22.170017,１,-23.072037,3,-23.234837,The,-24.684204,₁,-25.256168,​,-25.267666,***,-25.66646,,-25.852371,I,-26.316088,"

",-26.358341,*,-26.927862,,-26.96782,   ,-26.986843,`,-27.020367,-,-27.099642,  ,-27.170357,1,assistant,1714195617,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,256,257,63,,,,,,,,,,,,,
72,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,41,popcorn,chatcmpl-9IUsN3TKtajEy8wA9AfxGXsrICEai,length,0,1,-0.00017636562,1,-0.00017636562,2,-8.650271,The,-15.041238,**,-15.503678,Since,-15.760991,Sam,-15.793485,"
",-16.26801,Based,-16.53606,Given,-16.741493, ,-16.752014,Respond,-17.500048,3,-17.814304,There,-18.331087,１,-18.684628,Answer,-18.870628,According,-18.93926,Despite,-19.15865,If,-19.528437,Considering,-19.646908,This,-19.655355,1,assistant,1714195619,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,117,118,64,,,,,,,,,,,,,
73,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IUsOtxfAElL7yci8v9jMwUxNF6TY,length,0,2,-1.0280384e-06,2,-1.0280384e-06,1,-13.803643,**,-19.160662,"
",-20.33809,3,-20.840387, ,-21.762968,Since,-23.349009,２,-23.962276,The,-24.26586,,-24.535826,```,-24.591862,Given,-24.805174,​,-24.89728,₂,-25.366463,I,-25.50473,***,-26.094309,>,-26.298872,4,-26.337618,  ,-26.401648,Based,-26.419958,2,assistant,1714195620,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,164,165,64,,,,,,,,,,,,,
74,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,44,popcorn,chatcmpl-9IUsOTqhRVroNFY6pke5ZsZ0QmVpw,length,0,1,0.0,1,0.0,2,-18.593864,**,-20.622572, ,-21.24464,"
",-22.25588,１,-24.435125,3,-25.73786,The,-25.959059,₁,-25.988136,***,-26.678886,"

",-26.793064,   ,-26.82375,,-26.827953,  ,-26.835947,Sorry,-27.133753,​,-27.274319,I,-27.642685,Correct,-27.83073,`,-27.85012,-,-28.062172,1,assistant,1714195620,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,64,,,,,,,,,,,,,
75,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,5,çikolata,chatcmpl-9IUsPoiQidM0GzWtyEJgO7ApVIZxQ,length,0,2,-7.58424e-06,2,-7.58424e-06,**,-12.1733055,1,-13.465897,"
",-15.350349,E,-15.511507,3,-16.601965, ,-16.814018,İ,-16.861107,Ç,-17.17158,`,-17.44555,\(,-17.703636,Po,-18.146732,Et,-18.29612,Bu,-18.415691,"""",-18.427849,```,-18.448679,0,-18.512825,-,-19.068523,*,-19.097307,4,-19.179483,2,assistant,1714195621,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,200,201,65,,,,,,,,,,,,,
76,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IUsPq0X7Bcci6xgf61z4WLurIwqB,length,0,2,-0.007382409,2,-0.007382409,1,-4.9123774,"
",-16.302282,3,-16.471844,Ç,-16.695202,E,-16.75971,İ,-18.79456,**,-18.815916, ,-19.32723,ç,-19.420706,4,-19.898172,"

",-20.899965,Bu,-21.001245,B,-21.002193,-,-21.152914,Ö,-21.210684,D,-21.745327,C,-21.783247,T,-21.810217,Se,-21.849108,2,assistant,1714195621,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,278,279,65,,,,,,,,,,,,,
77,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IUsQPoBfLuvARVZlAfwJLVCJL06o,length,0,1,0.0,1,0.0,2,-17.475466,**,-18.766514, ,-20.203335,İ,-21.657877,"
",-22.435364,3,-23.152863,Sorry,-23.528433,E,-23.917257,I,-24.403616,-,-24.410114,"

",-24.928349,１,-25.103132,***,-25.130245,₁,-25.321072,   ,-25.350733,A,-25.409504,"""",-25.446133,Ö,-25.516748,```,-25.570679,1,assistant,1714195622,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,362,363,65,,,,,,,,,,,,,
78,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,15,patlamış mısır,chatcmpl-9IUsQS7OhR2RanZ1rF5uCN5QDl9Sf,length,0,2,-0.028621076,2,-0.028621076,1,-3.5679963,**,-13.194266,E,-14.444507,"
",-15.112838,Et,-15.839496,İ,-16.888828,Po,-16.946705,Ç,-17.57446, ,-17.834736,3,-18.12603,Since,-18.74892,`,-18.998405,B,-19.12393,Bu,-19.192413,S,-19.418808,P,-19.490952,The,-19.729933,T,-19.74075,"""",-19.870752,2,assistant,1714195622,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,66,,,,,,,,,,,,,
