,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_3_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes
84,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,35,patlamış mısır,chatcmpl-9INNSG5vM9XfnFDqKoednoaeqBA4x,length,0,1,-0.0017652629,1,-0.0017652629,2,-6.341029,E,-14.33427,**,-14.450538,"
",-17.163832, ,-17.734592,3,-18.11743,Ç,-18.273594,İ,-18.465683,`,-19.207325,Po,-19.43062,0,-19.496162,ç,-20.033607,\(,-20.059454,Bu,-20.519793,C,-20.704597,Ö,-20.731525,-,-20.735447,Pat,-20.796055,[,-20.807621,1,assistant,1714166794,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,273,274,68,,,,,,,,,,,,,
85,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9INNSTgb2s8OEkMEFbeMvJtIPFbNB,length,0,1,-0.010159281,1,-0.010159281,2,-4.594449,E,-16.80175,3,-17.504532,"
",-18.11613,İ,-18.221548,**,-18.481346, ,-19.869598,Bu,-19.891035,Ç,-20.228622,Ö,-20.914417,0,-21.166346,4,-21.325073,B,-21.49304,Sorry,-21.557276,I,-22.160948,Se,-22.205383,D,-22.258085,ç,-22.322483,P,-22.342781,1,assistant,1714166794,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,351,352,68,,,,,,,,,,,,,
86,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9INNTjfEjL76rm5Icblcy5ruQBp3Z,length,0,1,-2.188868e-05,1,-2.188868e-05,2,-10.734717,"
",-18.418665,**,-19.015419,3,-19.700378,İ,-19.719614, ,-19.910599,E,-22.051178,I,-22.564766,-,-22.880121,​,-22.979277,0,-23.271261,4,-23.283197,"

",-23.537931,１,-23.642347,Ç,-23.719519,The,-24.142223,ı,-24.173174,`,-24.308216,Tor,-24.346462,1,assistant,1714166795,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,435,436,68,,,,,,,,,,,,,
87,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,45,patlamış mısır,chatcmpl-9INNVl6Rln4aIRcaRQ7JUhc2elXCO,length,0,1,-0.26064682,1,-0.26064682,2,-1.4721298,**,-12.255222,E,-12.912045,Et,-12.929852,"
",-14.275608,Po,-15.419523,İ,-16.498684, ,-17.157364,3,-17.2863,\(,-18.036404,Ç,-18.154943,Pat,-18.44854,B,-18.508617,`,-18.582897,The,-18.760395,Bu,-18.792374,***,-19.020432,"

",-19.171024,0,-19.189278,1,assistant,1714166797,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,210,211,69,,,,,,,,,,,,,
88,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9INNVCE8PE9MQe3qu275mI33e5C5R,length,0,1,-0.009863986,1,-0.009863986,2,-4.623805,"
",-17.298744,E,-17.763924,3,-18.416054,**,-19.124565,İ,-20.379057, ,-21.44074,4,-22.932259,Bu,-22.943542,​,-23.125908,"

",-23.150414,B,-23.158081,-,-23.294994,0,-23.32602,T,-23.592146,Ç,-23.598246,I,-23.613823,Ö,-23.759762,C,-23.810198,1,assistant,1714166797,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,288,289,69,,,,,,,,,,,,,
89,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9INNWiIGmc811UrVCs8uphKoMV93u,length,0,1,-0.00069265877,1,-0.00069265877,2,-7.275496,"
",-16.635279,**,-18.419147,3,-18.926985,İ,-20.694109, ,-21.54645,E,-21.88064,"

",-22.002241,I,-22.09883,4,-22.816023,0,-22.832354,-,-23.043139,Sorry,-23.073692,The,-23.835955,Bu,-23.902523,5,-24.175184,B,-24.187712,Ç,-24.20609,​,-24.286684,1,assistant,1714166798,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,372,373,69,,,,,,,,,,,,,
90,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9INNXwVk6PWNBQsyqsrEtmS5HztJU,length,0,2,-9.133887e-06,2,-9.133887e-06,**,-11.88526,"
",-13.560196,1,-15.41334,E,-15.839472,İ,-16.077333, ,-16.658293,3,-16.685036,Ç,-17.088005,\(,-17.182352,`,-17.671083,Po,-17.68825,Bu,-17.993925,\[,-18.507309,Et,-18.517015,```,-18.738836,"""",-18.954424,4,-18.967299,*,-18.988865,-,-19.003523,2,assistant,1714166799,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,199,200,70,,,,,,,,,,,,,
91,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9INNawUyS6MPejxRzopSeASYKx6jn,length,0,2,-3.1737043e-06,2,-3.1737043e-06,1,-12.674899,"
",-17.537045,**,-18.838863,3,-19.72585,Ç,-20.817013,E,-21.090294, ,-21.384907,​,-22.686062,İ,-22.766615,ç,-23.162048,"

",-23.268803,4,-23.569063,２,-24.002974,-,-24.044489,```,-24.108711,​​,-24.393223,B,-24.660507,₂,-24.797436,C,-24.964266,2,assistant,1714166802,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,277,278,70,,,,,,,,,,,,,
92,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9INNbbBY0ihONnINhtCpYGaX0zwrz,length,0,1,0.0,1,0.0,2,-17.534166,**,-17.775188, ,-20.231026,"
",-20.35476,İ,-20.946003,3,-22.348598,-,-23.305096,Sorry,-23.579107,１,-23.603853,​,-23.676762,"

",-23.760313,E,-23.859278,I,-24.204283,₁,-24.654305,***,-24.69546,​​,-24.804379,   ,-24.896965,`,-24.966433,,-25.115854,1,assistant,1714166803,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,361,362,70,,,,,,,,,,,,,
93,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9INNcq7WtinhWVBHuokusAPy7Dblx,length,0,2,-6.0345924e-06,2,-6.0345924e-06,**,-12.474297,"
",-13.57551,1,-14.454432,E,-15.413811,İ,-16.982779, ,-16.994999,3,-17.096159,Et,-17.477552,Ç,-17.82118,`,-17.898956,Po,-17.907482,Bu,-18.635817,"""",-18.813135,"

",-18.856396,\(,-18.969397,0,-19.079405,```,-19.146872,-,-19.43285,*,-19.467241,2,assistant,1714166804,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,71,,,,,,,,,,,,,
94,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9INNejtuif9AYQsRmPKTxA7IFupBF,length,0,2,-0.0012107107,2,-0.0012107107,1,-6.7173743,"
",-15.686213,3,-16.302671,**,-17.538286,E,-18.645006, ,-19.726381,Ç,-19.87302,İ,-20.31372,4,-20.595493,"

",-20.73995,-,-21.541273,ç,-21.844994,​,-21.997627,B,-22.021162,Since,-22.207602,C,-22.378675,Bu,-22.585768,```,-22.699535,T,-22.814894,2,assistant,1714166806,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,296,297,71,,,,,,,,,,,,,
95,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9INNfRmVBQSc5z7SHjcSkH9RYq9zZ,length,0,1,0.0,1,0.0,**,-17.886671,2,-17.892202,"
",-18.283257, ,-19.512981,İ,-20.808294,"

",-22.223446,3,-22.401943,-,-23.02763,​,-23.559834,Sorry,-23.880718,E,-23.913258,１,-23.938099,I,-24.03196,"""",-24.427794,***,-24.547796,   ,-24.63738,₁,-24.743364,​​,-24.816753,`,-24.865578,1,assistant,1714166807,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,380,381,71,,,,,,,,,,,,,
96,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9INNgUjJyMnJJFN87CHSXkzoM5Gg1,length,0,3,-0.2867104,3,-0.2867104,2,-1.393232,1,-7.045133,E,-9.036047,**,-12.151487,"
",-13.086916,Po,-15.10433,Since,-15.187254,"""E",-15.9374485,Ç,-16.155891,[E,-16.688646,\(,-17.0238,Bu,-17.193998,İ,-17.425543,Et,-17.483793, ,-17.499859,P,-17.550657,Ö,-17.657682,S,-17.927511,>E,-17.988737,3,assistant,1714166808,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,72,,,,,,,,,,,,,
97,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9INNiPnGLuO5q2JnyxYhYEfDThotC,length,0,2,-0.008041306,2,-0.008041306,1,-4.84058,3,-9.147583,E,-16.230333,"
",-17.200588,**,-19.181526,Since,-20.685198,4,-20.912083,Bel,-21.186249,İ,-21.353012, ,-21.96947,Bu,-22.309278,Ç,-22.420933,"

",-22.498886,Et,-22.66246,Sorry,-22.875973,Se,-23.110485,B,-23.15462,C,-23.204433,I,-23.210512,2,assistant,1714166810,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,299,300,72,,,,,,,,,,,,,
98,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9INNkOvrpxDiE4aIqZb137bgJfKS4,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-15.79232,**,-18.879911, ,-19.69171,"
",-20.012882,3,-20.76013,İ,-21.191107,Sorry,-21.647963,１,-23.113049,E,-23.208399,"

",-23.443935,I,-23.509197,,-23.635693,₁,-23.966253,-,-24.065975,Bu,-24.214645,A,-24.466362,​,-24.635437,4,-24.642567,   ,-24.7074,1,assistant,1714166812,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,383,384,72,,,,,,,,,,,,,
99,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9INNl3ctszQ89aQn0mjWhTiWNMUxd,length,0,1,-0.3861225,1,-0.3861225,2,-1.13848,E,-12.517892,**,-12.673013,"
",-15.633935,İ,-16.521345, ,-16.757324,Ç,-16.859482,Ark,-17.104448,3,-17.551249,Po,-18.28356,`,-18.482801,\(,-18.48604,Et,-19.099098,ç,-19.241999,B,-19.464918,Bu,-19.598671,C,-19.726015,I,-19.817137,0,-19.846907,1,assistant,1714166813,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,272,273,73,,,,,,,,,,,,,
100,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9INNmBig6QnqJGf2mGdAaG7zdhbV4,length,0,2,-0.43557802,2,-0.43557802,1,-1.0409781,"
",-16.929169,E,-17.053425,3,-17.879679,İ,-19.093164,**,-19.558628, ,-19.930946,Ç,-20.599548,4,-21.376629,"

",-21.678627,I,-21.958858,Bu,-22.088055,B,-22.102577,Sorry,-22.23736,T,-22.41167,0,-22.445784,Ö,-22.53654,-,-22.553959,ç,-22.567207,2,assistant,1714166814,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,350,351,73,,,,,,,,,,,,,
