,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
102,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IN1dVRiSoAOja2WK9jDBmHt9CJxt,length,0,2,-0.23901173,2,-0.23901173,1,-1.5762005,E,-6.489874,3,-7.138893,Tor,-7.611334,0,-8.08025,Y,-8.122053,Po,-8.227272,R,-8.264685,Ç,-8.626369,{,-8.666048,İ,-8.6945305,"""",-8.844769,4,,-9.0190525,Do,-9.529011,B,-9.5956135,5,-9.619949,6,-9.62612, ,-9.745375,Tek,-9.889528,2,assistant,1714165441,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,74,,,,,,
103,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IN1eHR0gu4NAeyJXporkfVEZzOB3,length,0,1,-0.30831042,1,-0.30831042,2,-1.3272561, ,-10.502036,Y,-10.964007,3,-11.563518,"
",-11.74993,E,-11.876445,Ç,-12.684097,B,-12.901159,Pat,-12.955426,4,-13.145473,"""",-13.269147,0,-13.315186,-,,-13.496015,İ,-13.528959,{,-13.643774,**,-13.658125,5,-13.804036,Bu,-13.893831,Ö,-14.023873,1,assistant,1714165442,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,287,288,74,,,,,,
104,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IN1ehXNWRPzQl3uhuUcxAINsMCkZ,length,0,1,-0.16324979,1,-0.16324979,2,-1.8943632,Ç,-10.67939, ,-10.725353,Pat,-10.734417,B,-10.823941,3,-11.125653,Y,-11.384072,0,-11.427736,E,-11.690227,"
",-11.715692,Bu,-12.031923,İ,-12.127038,Ö,,-12.2071705,pat,-12.47127,Ben,-13.090986,"""",-13.276938,Tek,-13.282899,A,-13.29663,-,-13.428312,1,assistant,1714165442,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,371,372,74,,,,,,
105,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IN1f3MG2IBSZS4MSwEJ5Ep1jdbpe,length,0,2,-0.6707818,2,-0.6707818,1,-0.71611756,3,-10.9855175, ,-11.692272,**,-12.481305,The,-13.00561,"
",-13.291364,0,-13.414014,Answer,-13.827193,4,-14.182521,-,-14.213418,Please,-14.338948,"

",-14.472565,Sorry,,-14.669424,```,-14.890338,You,-14.938679,#,-15.294805,I,-15.525205,<|end|>,-15.5509205,5,-15.640167,2,assistant,1714165443,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,75,,,,,,
106,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN,6,John will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,52,basket,chatcmpl-9IN1fXSBONrdsvP45c7Ke3IeyvoZO,length,0,2,-0.68001753,2,-0.68001753,1,-0.7066384,3,-10.391641, ,-10.927191,4,-11.9598255,"
",-12.309281,**,-12.386265,0,-12.41399,-,-12.597648,5,-13.098541,The,-13.988745,6,-14.139644,7,-14.2889185,"

",,-14.417801,*,-14.582953,8,-14.589441,9,-14.818455,_,-14.930306,12,-15.034011,"""",-15.064153,2,assistant,1714165443,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,193,194,75,,,,,,
107,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,3,8_EN,8,The cat jumps out of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,54,box,chatcmpl-9IN1gM1cdWJ9G3Lt2nmadj9Ii9PE7,length,0,1,-0.004820038,1,-0.004820038,2,-5.339407, ,-13.140669,3,-13.239347,0,-13.760561,-,-13.803013,The,-14.069177,**,-14.163052,4,-14.975272,１,-15.36047,5,-15.915027,A,-16.1755,8,-16.711876,7,,-16.894888,You,-16.915735,I,-16.98186,_,-17.011179,"""",-17.038027,6,-17.215837,​,-17.271162,1,assistant,1714165444,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,234,235,75,,,,,,
108,2,Ullman Expansion,67,2A-EN/76,2A-EN,76,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2A (English),English,,,"5_EN/2A, 6_EN/2A, 7_EN, 8_EN/2A",3,English,You are a helpful assistant.,0,5_EN/2A,5,John thinks that the cat is in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Thought,197,box,chatcmpl-9IN1gctPvrJmShvSE9rQIG7WxK2vQ,length,0,2,-0.38139275,2,-0.38139275,1,-1.1488011,3,-10.294597,The,-12.02725, ,-12.277057,"
",-12.646559,**,-12.787599,0,-12.864076,4,-13.267352,Answer,-13.577171,Please,-13.816948,You,-14.178174,This,-14.399134,-,,-14.422676,"

",-14.485085,#,-14.560029,\,-14.649941,Sorry,-14.798973,5,-14.804589,What,-14.8378105,2,assistant,1714165444,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,153,154,76,,,,,,
109,2,Ullman Expansion,67,2A-EN/76,2A-EN,76,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2A (English),English,,,"5_EN/2A, 6_EN/2A, 7_EN, 8_EN/2A",3,English,You are a helpful assistant.,1,6_EN/2A,6,John will look for the cat in the {RESPONSE}.,"box, chest",Closed-ended,English,,,1,Action,198,box,chatcmpl-9IN1hZr5rN5hIJTc0rmiIq6e1DPs9,length,0,2,-0.036500894,2,-0.036500894,1,-3.3310356,3,-10.283009, ,-11.345164,4,-12.073412,-,-12.279017,0,-12.608222,２,-13.299222,5,-13.30557,The,-13.358039,_,-13.659572,**,-13.704818,"
",-14.033961,7,,-14.442128,9,-14.497549,6,-14.687568,Please,-14.847239,,-15.030384,.,-15.034201,You,-15.061864,2,assistant,1714165445,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,196,197,76,,,,,,
110,2,Ullman Expansion,67,2A-EN/76,2A-EN,76,2A,Unexpected Transfer,Transparent,"In the room there are John, Mark, a cat, a transparent plastic box, and a glass chest. John takes the cat and puts it in the chest. He leaves the room and goes to school. While John is away, Mark takes the cat out of the chest and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2A (English),English,,,"5_EN/2A, 6_EN/2A, 7_EN, 8_EN/2A",3,English,You are a helpful assistant.,3,8_EN/2A,8,The cat jumps out of the {RESPONSE}.,"box, chest",Closed-ended,English,,,0,Reality,199,box,chatcmpl-9IN1hzw8m5jWBQBAdd7McPsEQmIYk,length,0,1,-0.0061378223,1,-0.0061378223,2,-5.1003304,3,-11.886941,0,-12.570324,The,-12.7882805,4,-13.632402,-,-13.869749,**,-13.899399,5,-14.394729,7,-14.408631, ,-14.463541,You,-14.612508,8,-14.850612,A,,-14.899451,6,-15.251826,I,-15.2679825,Please,-15.389324,9,-15.408658,This,-15.519274,１,-16.013287,1,assistant,1714165445,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,237,238,76,,,,,,
111,2,Ullman Expansion,68,2C-EN/24,2C-EN,24,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,78,box,chatcmpl-9IN1i8iBhPKGLqMu3Wkt68qBi9doq,length,0,1,-0.590622,1,-0.590622,2,-0.8075066,3,-11.014431, ,-12.167145,**,-12.427248,The,-12.721004,"
",-12.798679,0,-13.370165,Answer,-13.453151,4,-13.990246,"

",-14.064948,Please,-14.328169,-,-14.381299,```,,-14.505981,You,-14.51522,<|end|>,-14.579343,#,-14.715587,Sorry,-14.901166,``,-15.193344,I,-15.247497,1,assistant,1714165446,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,171,172,77,,,,,,
112,2,Ullman Expansion,68,2C-EN/24,2C-EN,24,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN,6,John will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,79,box,chatcmpl-9IN1iOtGrobfB0HCjzBFUZnONQnCX,length,0,1,-0.14447826,1,-0.14447826,2,-2.0063176,3,-11.683813,0,-11.720577, ,-12.616061,**,-12.970507,"
",-13.060822,The,-13.095153,-,-13.310405,4,-13.615388,5,-14.570792,"

",-14.834646,Answer,-15.047787,Correct,,-15.04988,#,-15.122734,.,-15.193213,Not,-15.222271,*,-15.268966,A,-15.276142,You,-15.282607,1,assistant,1714165446,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,214,215,77,,,,,,
113,2,Ullman Expansion,68,2C-EN/24,2C-EN,24,2C,Unexpected Transfer,Communication,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. Mark calls John to tell him he is going to move the cat to the box. John believes him. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,3,8_EN,8,The cat jumps out of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,81,box,chatcmpl-9IN1ik1okMs4ZVZ70NiKWouWrzPTg,length,0,1,-0.089965306,1,-0.089965306,2,-2.4538112,0,-10.582096,3,-11.0514, ,-11.685807,The,-12.506527,-,-12.559733,4,-13.061432,**,-13.451742,5,-13.997761,１,-14.724893,7,-15.104317,This,-15.160551,Both,,-15.264779,A,-15.272835,8,-15.3058605,9,-15.315055,6,-15.33648,You,-15.395325,11,-15.454918,1,assistant,1714165446,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,255,256,77,,,,,,
114,2,Ullman Expansion,69,2-TR/25,2-TR,25,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: Universal 2 (Turkish),Turkish,,,"5_TR-1, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,55,sepetin,chatcmpl-9IN1jijhp0orO7XlDvxENnzqd16bx,length,0,2,-0.39196885,2,-0.39196885,1,-1.1488086,Do,-5.9792585,K,-6.233569,3,-7.141843,İ,-8.211799,Y,-8.255864,R,-8.538049,**,-8.843373,4,-8.989251,C,-9.0468645,{,-9.212857,5,-10.008853,O,,-10.075793, ,-10.134759,B,-10.155232,M,-10.192636,CE,-10.2437525,(,-10.25447,Can,-10.261275,2,assistant,1714165447,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,212,213,78,,,,,,
115,2,Ullman Expansion,69,2-TR/25,2-TR,25,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: Universal 2 (Turkish),Turkish,,,"5_TR-1, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IN1jtMPq0poQUNdEy6sov4HpUEJT,length,0,2,-0.08122458,2,-0.08122458,1,-2.55394,3,-9.782827, ,-10.350988,"
",-10.502263,K,-11.345404,se,-11.517104,4,-11.671636,ş,-11.750043,Ç,-11.935668,0,-12.063336,-,-12.139998,Se,-12.188375,"""",,-12.748029,SE,-12.984693,İ,-13.003909,k,-13.019946,ç,-13.181045,**,-13.247785,Y,-13.266701,2,assistant,1714165447,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,78,,,,,,
116,2,Ullman Expansion,69,2-TR/25,2-TR,25,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: Universal 2 (Turkish),Turkish,,,"5_TR-1, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IN1kfW7ta3Vhi4Gmsu7VBHdSsybS,length,0,1,-0.04510958,1,-0.04510958,2,-3.1227424, ,-10.191758,3,-12.08978,K,-12.499665,0,-12.645478,Ç,-12.94495,-,-13.300798,4,-14.081079,"""",-14.102007,**,-14.188523,Ö,-14.197732,B,-14.288576,12,,-14.315869,"
",-14.436643,ş,-14.605705,Y,-14.683605,İ,-14.914343,Ba,-15.040835,11,-15.093259,1,assistant,1714165448,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,331,332,78,,,,,,
117,2,Ullman Expansion,70,2A-TR/63,2A-TR,63,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2A (Turkish),Turkish,,,"5_TR-1/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2A,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Thought,200,kutunun,chatcmpl-9IN1kebeQkUZudTMd4JBP8MF76v09,length,0,2,-0.392963,2,-0.392963,1,-1.1669364,3,-4.8085227,K,-6.9254184,4,-7.1259646,İ,-7.1695495,0,-7.6246524,C,-7.797439,**,-8.235529,{,-8.684511,5,-8.805996,R,-8.962776,Y,-9.006739,CE,,-9.362228,6,-9.415195, ,-9.462345,Top,-9.545094,Do,-9.563559,Can,-9.675678,O,-9.728798,2,assistant,1714165448,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,221,222,79,,,,,,
118,2,Ullman Expansion,70,2A-TR/63,2A-TR,63,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2A (Turkish),Turkish,,,"5_TR-1/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IN1kHyePVsOEpnQwgH5I4ayjgvMW,length,0,2,-0.23738325,2,-0.23738325,1,-1.5555214,3,-9.334208,K,-10.129882,Ç,-10.876029, ,-10.961013,4,-11.812667,B,-12.330729,0,-12.480897,"
",-12.524715,Ö,-12.809052,Y,-12.912374,-,-12.929427,İ,,-13.131294,"""",-13.269385,S,-13.46379,Sand,-13.543248,5,-13.599514,Ben,-13.614463,\xc5,-13.732959,2,assistant,1714165448,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,281,282,79,,,,,,
119,2,Ullman Expansion,70,2A-TR/63,2A-TR,63,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2A (Turkish),Turkish,,,"5_TR-1/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IN1llwTZ8LmsBhxB9aVuDkb9Jrhn,length,0,1,-0.17712325,1,-0.17712325,2,-1.8187687, ,-10.477647,3,-11.07251,0,-11.878656,K,-12.087564,Ç,-12.650158,-,-12.826477,B,-13.022727,"
",-13.139357,4,-13.154612,Y,-13.427497,**,-13.431267,Sand,,-13.481529,Ö,-13.499123,Bu,-13.555689,"""",-13.700424,İ,-13.902493,Ben,-13.914414,Ba,-13.971603,1,assistant,1714165449,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,340,341,79,,,,,,
120,2,Ullman Expansion,71,2C-TR/25,2C-TR,25,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: Universal 2 (Turkish),Turkish,,,"5_TR-1, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1,5,Can kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,82,kutunun,chatcmpl-9IN1l0WBKHP8WBJcmjT6uQoLFp1lz,length,0,2,-0.59997296,2,-0.59997296,1,-0.80382276,Do,-6.5038385,3,-7.6238966,K,-7.755307,C,-8.739202,Y,-8.902331,İ,-8.931397,**,-8.936969,R,-9.575229,{,-9.766524,CE,-10.139556,Bu,-10.348014,(,,-10.465964,4,-10.6675825,Ben,-10.677136,Son,-10.736897, ,-10.746188,B,-10.781484,\xc5,-10.948146,2,assistant,1714165449,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,245,246,80,,,,,,
