,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes
89,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IN3qM6lXUXm7ZGhhzL2fVeJek4RZ,length,0,2,-0.13385275,2,-0.13385275,1,-2.0787857,Ç,-9.898034,3,-10.768935, ,-10.855565,B,-11.227793,0,-11.30631,Pat,-11.410165,"
",-11.597696,Y,-12.210757,Bu,-12.317377,E,-12.640717,-,-12.808446,İ,-12.878423,"""",-13.002933,Ö,-13.07712,ç,-13.193591,\xc5,-13.213762,4,-13.272991,pat,,-13.595841,2,assistant,1714165578,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,372,373,69,,,,,,,
90,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IN3rn0tnB2kDfazun152CiqtWjKg,length,0,2,-0.3905013,2,-0.3905013,1,-1.141247,R,-7.400763,Y,-7.555144,3,-7.9779344,Bu,-8.016903,İ,-8.328499,Ç,-8.420818,E,-8.540289,C,-8.971476,B,-9.153273,Ben,-9.184998, ,-9.412718,0,-9.456636,Ö,-9.904736,Do,-9.910826,(,-9.948788,Bur,-10.007305,Tor,-10.028112,"""",,-10.030771,2,assistant,1714165579,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,70,,,,,,,
91,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IN3rht1srdxPIyP62sKtTgHRZSrf,length,0,1,-0.2347238,1,-0.2347238,2,-1.5649202, ,-10.731531,Y,-11.065569,3,-11.392044,0,-12.002238,Ç,-12.091143,E,-12.186839,"
",-12.543858,4,-12.79774,B,-13.084693,İ,-13.154192,{,-13.295443,5,-13.412351,"""",-13.41294,-,-13.468179,Pat,-13.491284,Ö,-13.817194,C,-14.133395,y,,-14.155477,1,assistant,1714165579,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,277,278,70,,,,,,,
92,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IN3s8LkLmKrZU0Xx9kZtQYvsRBLo,length,0,1,-0.028557008,1,-0.028557008,2,-3.575785,Ç,-10.68865,B,-11.014076,Pat,-11.165944,Y,-11.364247,Bu,-11.37401,0,-11.440728, ,-11.539361,3,-11.702813,Ö,-11.879017,İ,-12.537626,E,-12.730595,Ben,-12.987476,A,-13.136977,"
",-13.214981,Tek,-13.238478,pat,-13.367301,S,-13.603342,Bel,,-13.797658,1,assistant,1714165580,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,361,362,70,,,,,,,
93,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IN3seGxU20W63Lo9TAD8KIlBtgyS,length,0,2,-0.2893598,2,-0.2893598,1,-1.3927438,Ç,-7.2980976,R,-8.008171,Y,-8.134375,Do,-8.142109,3,-8.666565,E,-8.96627,"""",-8.982876,**,-9.177931,İ,-9.278206,C,-9.460545,Bu,-9.902449,B,-10.097879, ,-10.26989,Ö,-10.483704,CE,-10.579254,0,-10.683535,(,-10.909306,[,,-10.925346,2,assistant,1714165580,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,71,,,,,,,
94,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IN3sCphfOswDYSlJT4ObLPlZGcLM,length,0,1,-0.016292768,1,-0.016292768,2,-4.1269245,Y,-12.024456,"
",-12.8045845, ,-12.847935,E,-12.897596,B,-13.483489,3,-13.497941,Ç,-13.772082,0,-14.000441,Ö,-14.105376,İ,-14.19464,Bu,-14.227681,A,-14.541032,"""",-14.762995,{,-14.876433,Se,-14.92532,4,-14.999866,K,-15.085008,**,,-15.146431,1,assistant,1714165580,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,296,297,71,,,,,,,
95,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IN3tYYRCBOiQVoKZoUEpoH5Ik066,length,0,1,-0.0016812482,1,-0.0016812482,2,-6.416177,Ç,-12.166564,Ö,-12.403617,Bu,-12.475468,Pat,-12.53351,B,-12.743848,Y,-12.916636,0,-13.157066, ,-13.207891,E,-13.234232,Ben,-13.336908,3,-13.3572645,İ,-13.474461,A,-13.89708,S,-14.2017765,Tek,-14.334392,Do,-14.345736,"
",-14.549799,Tam,,-14.560224,1,assistant,1714165581,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,380,381,71,,,,,,,
96,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IN3tHv7KOcP1yi15xLU2ACx0Tg4l,length,0,2,-0.099970795,2,-0.099970795,1,-2.7593184,3,-3.5102282,R,-7.2785826,Y,-8.130958,Ç,-8.236146,Ben,-9.567246,**,-9.61,E,-9.797599,C,-9.888921,Bu,-9.955779,4,-10.148286,İ,-10.222199,Do,-10.398265,Bur,-10.561427,"""",-11.110803,(,-11.155831,5,-11.169234,B,-11.197028, ,,-11.291461,2,assistant,1714165581,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,72,,,,,,,
97,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IN3tQFBBCMiJDMXQghQqGjY05XhI,length,0,2,-0.03899894,2,-0.03899894,1,-3.3515103,3,-5.7653785, ,-10.494271,Y,-11.53132,Ç,-12.078608,4,-12.171156,İ,-12.35586,"
",-12.960915,-,-13.200852,0,-13.210483,5,-13.307664,B,-13.641579,Se,-13.65825,E,-13.845415,Tek,-13.916576,Bu,-13.956977,R,-13.9618845,**,-14.208645,{,,-14.232728,2,assistant,1714165581,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,299,300,72,,,,,,,
98,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IN3uxA859qJn7THB6R0P1z3TngzN,length,0,2,-0.06876793,2,-0.06876793,1,-2.715323,3,-9.295389,Ç,-9.906969,Pat,-10.701431,B,-10.95344, ,-11.267046,Y,-11.447657,"
",-11.795583,Bu,-11.996168,İ,-12.047746,Bel,-12.077079,\xc5,-12.201275,Ben,-12.334438,0,-12.738341,Ö,-12.991015,-,-13.395304,Ik,-13.397242,Bur,-13.60998,A,,-13.709184,2,assistant,1714165582,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,383,384,72,,,,,,,
99,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IN3u1XDIiQHUh841Ey6tWk5QeDFA,length,0,2,-0.4024237,2,-0.4024237,1,-1.1136855,Do,-7.823166,3,-8.097366,Y,-8.3028755,R,-8.516138,Tor,-8.546019,Ç,-8.74135,Bu,-8.748264,E,-8.87809,İ,-9.211166,Po,-9.238398,0,-9.260366,CE,-9.334698,C,-9.375591,As,-9.383228,**,-9.66724,{,-9.949291,B,-9.974976,Ö,,-9.985094,2,assistant,1714165582,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,73,,,,,,,
100,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IN3vAU6DdDJn13aqSWjbutBjSDKa,length,0,1,-0.03371025,1,-0.03371025,2,-3.4081075, ,-11.569395,Y,-11.698551,"
",-12.308376,E,-12.767278,3,-12.790639,Tor,-13.549468,Ç,-13.621842,Pat,-13.656822,B,-13.918146,{,-13.954114,0,-14.165915,Ö,-14.301998,-,-14.3329935,4,-14.35845,İ,-14.389745,"""",-14.46289,**,-14.622197,5,,-15.031148,1,assistant,1714165583,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,73,,,,,,,
101,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IN3vrYWyVYv7Y1YG1VGiKmGEZEyw,length,0,1,-0.017206198,1,-0.017206198,2,-4.0756607, ,-11.482515,Pat,-11.578396,Ç,-12.126776,Ö,-12.146884,0,-12.196153,E,-12.324364,B,-12.390288,3,-12.6194515,Bu,-12.639821,İ,-12.724639,Tor,-12.734424,Y,-13.019073,A,-13.303503,"
",-13.598998,Ben,-13.7166195,pat,-14.138114,Tek,-14.247759,"""",,-14.541877,1,assistant,1714165583,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,434,435,73,,,,,,,
102,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,46,patlamış mısır,chatcmpl-9IN3wleur8kDBsRb7jjcB3lqJoSvb,length,0,2,-0.16182262,2,-0.16182262,1,-1.9401505,E,-6.1192985,Tor,-7.6139846,R,-7.7200427,3,-8.031806,Y,-8.07496,Po,-8.354329,Ç,-8.3625,{,-8.415212,"""",-9.012729,0,-9.069535,İ,-9.097297,Do,-9.40281,4,-9.590564,B,-9.715837,5,-9.850886, ,-10.131433,6,-10.212583,C,,-10.22288,2,assistant,1714165584,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,74,,,,,,,
103,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IN3wrculTzFsqv88QlDqQfyr20JR,length,0,1,-0.50115174,1,-0.50115174,2,-0.93127793, ,-10.356815,Y,-10.856194,3,-11.44659,"
",-11.701368,E,-12.156547,Ç,-12.661192,Pat,-12.749857,B,-12.948423,4,-13.030553,"""",-13.227021,0,-13.328733,{,-13.363462,-,-13.397584,**,-13.415698,İ,-13.454788,5,-13.664309,Bu,-13.976041,7,,-14.014,1,assistant,1714165584,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,287,288,74,,,,,,,
104,2,Ullman Expansion,65,1D-TR/23,1D-TR,23,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IN3xv8jEqz7mNKnrLiCxKoSkcDC0,length,0,1,-0.12232357,1,-0.12232357,2,-2.1640086,Pat,-10.22936,Ç,-10.32159, ,-10.631932,3,-10.748633,B,-10.819827,E,-10.97742,Y,-11.020338,0,-11.523454,Bu,-11.688012,Ö,-12.036585,"
",-12.038806,pat,-12.241172,İ,-12.279042,Tek,-12.28093,S,-12.6339655,-,-12.856772,A,-12.8776865,4,,-13.138151,1,assistant,1714165585,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,371,372,74,,,,,,,
105,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,0,5_EN,5,John thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,51,basket,chatcmpl-9IN3xY7Vgpr9Jw1IymUbwK4xcEITj,length,0,1,-0.6335578,1,-0.6335578,2,-0.7566333,3,-10.871473, ,-11.798578,**,-12.155474,The,-12.497097,"
",-13.132797,Answer,-13.261986,0,-13.297691,Please,-13.7884865,4,-13.817381,-,-14.127497,Sorry,-14.320871,You,-14.491833,"

",-14.538826,```,-14.661606,#,-14.836313,5,-15.149412,<|end|>,-15.199152,This,,-15.412331,1,assistant,1714165585,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,75,,,,,,,
106,2,Ullman Expansion,66,2-EN/24,2-EN,24,2,Unexpected Transfer,Base 2,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John comes back from school and enters the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: Universal 2 (English),English,,,"5_EN, 6_EN, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN,6,John will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,52,basket,chatcmpl-9IN3xeZhC4sAE6SJOoP76kpYmT8hQ,length,0,2,-0.22897996,2,-0.22897996,1,-1.5867242, ,-10.592976,0,-11.709851,3,-12.104118,"
",-12.7295685,-,-13.022517,**,-13.030399,4,-13.728216,The,-13.8648615,"

",-14.325287,{,-14.781579,5,-14.923989,12,-15.214748,２,-15.24205,.,-15.255519,*,-15.284334,11,-15.394988,_,-15.456978,9,,-15.462748,2,assistant,1714165585,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,193,194,75,,,,,,,
