,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes
83,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IMDdkkEJncKBVUOl6qz6Ajv4Fy4Q,length,0,2,-0.017692704,2,-0.017692704,1,-4.0502777,3,-9.98464,Ç,-11.076855, ,-11.573675,B,-11.746225,\xc5,-12.328119,Ben,-12.54768,İ,-12.560907,Bu,-12.66153,Y,-12.812816,0,-12.888074,"
",-13.179415,Pat,-13.556035,Ö,-13.621774,-,-13.7264595,E,-13.889613,Tek,-13.900983,A,-14.102611,S,,-14.244956,2,assistant,1714162341,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,384,385,67,,,,,,
84,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,35,patlamış mısır,chatcmpl-9IMDdVIoSYgjVXvSRAkG9qSrE60Q3,length,0,1,-0.29813606,1,-0.29813606,2,-1.3633368,E,-7.915343,0,-8.22711,Tor,-8.538742,3,-8.6646805,Bu,-8.766228,İ,-9.0185375,Y,-9.106806,C,-9.778328,As,-9.947578,Ö,-9.949715,Po,-10.039227,Do,-10.257002,{,-10.35401,B,-10.412466,"""",-10.435709,**,-10.5262375,R,-10.774771,Ben,,-10.808773,1,assistant,1714162341,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,273,274,68,,,,,,
85,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMDe049uzApQ1l1NLk1BdCQWb8lD,length,0,1,-0.62852,1,-0.62852,2,-0.7624655, ,-10.427978,"
",-11.292368,3,-11.48814,0,-11.783744,{,-12.095483,Ç,-12.382728,Pat,-12.613598,-,-12.866556,Y,-12.975688,4,-13.100826,"""",-13.253309,**,-13.297551,C,-13.912045,İ,-13.952031,"

",-14.221353,pat,-14.29031,ç,-14.466481,ı,,-14.557178,1,assistant,1714162342,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,351,352,68,,,,,,
86,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IMDe8Kl4YMlFCb7fWMqMIGcXFW5k,length,0,1,-0.14910159,1,-0.14910159,2,-1.977549, ,-10.0565815,0,-10.944489,Ç,-11.931256,3,-12.116019,"
",-12.128693,Pat,-12.630643,**,-13.100109,"""",-13.139472,İ,-13.215349,Ö,-13.24701,B,-13.87135,ş,-13.899115,4,-13.951096,-,-14.003003,Y,-14.1359825,5,-14.509532,pat,-14.575857,ç,,-14.647412,1,assistant,1714162342,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,435,436,68,,,,,,
87,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,45,patlamış mısır,chatcmpl-9IMDeeRx8JkkKLTDE2VGGoo1hf91O,length,0,2,-0.34509522,2,-0.34509522,1,-1.260817,E,-5.6694093,3,-6.9125905,0,-7.248091,Tor,-7.8030972,İ,-7.952971,Y,-8.174737,R,-8.382623,"""",-8.449513,Ç,-8.5974455,Po,-8.719409,4,-9.07525,{,-9.139356,C,-9.35942,B,-9.380263,Bu,-9.413571,5,-9.655515,6,-9.657176,Ö,,-9.825913,2,assistant,1714162342,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,210,211,69,,,,,,
88,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IMDfFhk7jrqoCta0Oh5JQQIlEroZ,length,0,2,-0.056771528,2,-0.056771528,1,-2.8981164, ,-11.158601,3,-11.396726,Y,-12.411365,Ç,-12.648528,"
",-12.794363,E,-13.106119,İ,-13.314508,"""",-13.320227,4,-13.472584,B,-13.492686,{,-13.563458,-,-13.841654,Pat,-13.929889,**,-13.9493265,0,-13.960492,C,-14.365673,A,-14.5563345,K,,-14.6288805,2,assistant,1714162343,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,288,289,69,,,,,,
89,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IMDfjmDTShq6hA7c9oEBdHUYxLRQ,length,0,2,-0.15252993,2,-0.15252993,1,-1.9578221,Ç,-9.626758, ,-10.136485,Pat,-10.392829,B,-10.731086,3,-10.889611,0,-11.177073,Bu,-11.332479,Y,-11.400422,"
",-11.723023,E,-11.747991,İ,-12.143227,Ö,-12.499811,pat,-12.642603,Ben,-12.644929,"""",-12.787786,-,-12.818872,\xc5,-12.977479,Her,,-13.326626,2,assistant,1714162343,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,372,373,69,,,,,,
90,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,6,çikolata,chatcmpl-9IMDgYwLaSxVVIUlLkAflXjEI6PIK,length,0,2,-0.3632853,2,-0.3632853,1,-1.1954901,Y,-8.020855,Ç,-8.276073,3,-8.323008,0,-8.812645,R,-9.092258,Bu,-9.302713,İ,-9.318115,E,-9.479918,Tor,-9.638741,"""",-9.901541,B,-9.91366,Po,-10.11507,C,-10.1956215, ,-10.284523,CE,-10.324413,Pat,-10.6633415,Do,-10.712381,(,,-10.732246,2,assistant,1714162344,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,70,,,,,,
91,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IMDgeDDDVN3FFgHdafNhY9xATdNP,length,0,1,-0.28297856,1,-0.28297856,2,-1.4008851, ,-10.872592,Ç,-11.448829,Y,-11.525728,3,-12.043705,"
",-12.335151,E,-12.591749,{,-12.716886,0,-12.741401,B,-13.259037,4,-13.403772,İ,-13.714656,C,-13.825437,"""",-13.849455,5,-13.897356,Ö,-13.898699,-,-13.990261,Pat,-14.011249,Bu,,-14.170652,1,assistant,1714162344,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,277,278,70,,,,,,
92,2,Ullman Expansion,61,1-TR/23,1-TR,23,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IMDgdn88i1F86FSu01SqlelnmZpG,length,0,1,-0.04003187,1,-0.04003187,2,-3.2418408,Pat,-10.562222,Ç,-11.161058,B,-11.207319,0,-11.420486,3,-11.421103,Bu,-11.525801, ,-11.680805,Y,-11.863072,Ö,-12.184538,İ,-12.418706,E,-12.617327,Ben,-12.989848,"
",-13.033112,pat,-13.088333,A,-13.114831,4,-13.836385,S,-13.901329,Ne,,-14.021148,1,assistant,1714162344,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,361,362,70,,,,,,
93,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,16,patlamış mısır,chatcmpl-9IMDh6VkEluJr9y3LtMkr4wAkKs4P,length,0,1,-0.6118619,1,-0.6118619,2,-0.79729813,E,-6.8162627,3,-7.0431495,Y,-7.0585494,Do,-7.1737285,R,-7.495773,C,-7.5404143,Tor,-8.088251,Bu,-8.134499,İ,-8.41255,Ç,-8.543449,0,-8.758463,B,-9.046108,"""",-9.196276,Po,-9.380709,4,-9.505022,Ö,-9.553495,5,-9.6092,Ben,,-9.733953,1,assistant,1714162345,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,71,,,,,,
94,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IMDhZtehS4CAzmGuwoblB0V5uUQK,length,0,1,-0.055802997,1,-0.055802997,2,-2.9145677, ,-11.603201,"
",-11.735693,Y,-12.393645,3,-12.960466,"""",-12.992132,0,-13.025479,E,-13.57711,Ç,-13.585285,**,-13.985209,-,-14.0564575,İ,-14.31392,{,-14.341278,Ö,-14.422441,B,-14.481286,4,-14.571719,(,-14.615419,y,-14.675345,​,,-14.799377,1,assistant,1714162345,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,296,297,71,,,,,,
95,2,Ullman Expansion,62,1A-TR/23,1A-TR,23,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IMDiC3AobnGWvEbT2ksE1jPGI6kt,length,0,1,-0.010165892,1,-0.010165892,2,-4.59806,Ç,-11.136122, ,-11.837475,Pat,-12.844561,Ö,-13.025567,0,-13.36831,3,-13.500641,B,-13.547217,İ,-13.612339,Y,-13.700016,E,-13.78782,"
",-13.889886,**,-14.443095,Bu,-14.51356,pat,-14.7257185,"""",-14.808963,ç,-15.097702,Tek,-15.1082945,!,,-15.479801,1,assistant,1714162346,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,380,381,71,,,,,,
96,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,1.0,,1,Belief,26,belirsizlik,chatcmpl-9IMDi0bwxvgWC1F5l6YpH4WN4Mwhn,length,0,2,-0.16519119,2,-0.16519119,1,-2.222755,3,-3.1822238,R,-7.3685794,Ç,-7.911876,Y,-8.213671,Ben,-8.248295,E,-8.947477,Bu,-9.187651,C,-9.325544,İ,-9.566408,4,-9.837715,Do,-9.954193,B,-10.459974,**,-10.574341,Bur,-10.626188,5,-10.631134,CE,-10.673246,0,-10.721647,"""",,-10.789656,2,assistant,1714162346,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,72,,,,,,
97,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IMDj7mPPdl54E50RkPA9STfsMRtB,length,0,2,-0.19455627,2,-0.19455627,1,-1.7479506,3,-5.984599, ,-10.243789,Y,-10.272832,4,-11.751444,5,-11.865201,Ç,-11.876464,Ben,-12.162497,İ,-12.351575,B,-12.405406,Bu,-12.502007,E,-12.836554,0,-12.845156,"
",-12.9521675,-,-13.067023,Se,-13.184231,K,-13.396499,A,-13.554934,Tek,,-13.670492,2,assistant,1714162347,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,299,300,72,,,,,,
98,2,Ullman Expansion,63,1B-TR/74,1B-TR,74,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2/1B, 2_TR/1B, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IMDjvqdFTQ7Y74UDO1bbKwjfHb7I,length,0,2,-0.033418488,2,-0.033418488,1,-3.4228513,3,-8.6977005,Ç,-10.931828,B,-11.727852, ,-11.915239,Bu,-12.017424,Ben,-12.247694,Bel,-12.335897,"
",-12.50206,İ,-12.543844,Y,-12.71299,\xc5,-12.902782,Ö,-13.157299,0,-13.41842,Ü,-13.592538,Pat,-13.904075,E,-13.947065,S,-14.121033,4,,-14.254588,2,assistant,1714162347,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,383,384,72,,,,,,
99,2,Ullman Expansion,64,1C-TR/23,1C-TR,23,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV Zan)",Turkish,1.0,,"1_TR-2, 2_TR, 3_TR-2, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-2,1,Ezgi torbanın {CEVAP} dolu olduğunu zannediyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,1.0,,1,Belief,36,patlamış mısır,chatcmpl-9IMDkfEyNPsG9YJFcZDQwgm6uAH0o,length,0,2,-0.4670368,2,-0.4670368,1,-0.9898735,Y,-8.448267,R,-8.8798485,Ç,-9.091871,3,-9.217794,Do,-9.261511,Tor,-9.307674,Po,-9.335833,E,-9.375973,İ,-9.811876,CE,-9.940998,Bu,-9.94142,Pat,-10.117672,**,-10.258938,C,-10.284973,{,-10.285641,B,-10.462616, ,-10.585232,Ö,,-10.616138,2,assistant,1714162348,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,73,,,,,,
